,PL battery large storage 2023,PL hydro PSH storage 2023
0,192.86087680393697,1857.3335676086467
1,220.24284001376094,2188.7789469895506
2,246.88993065045756,2579.6986000982824
3,272.86402767523504,2952.7278764906314
4,298.67922007924835,3397.8769579787377
5,324.8078931937852,3962.036314123289
6,348.39570931925624,4107.809109659216
7,213.80169104957605,4107.808986773298
8,235.8468160321225,4239.746371951186
9,259.8452830604698,5144.560949495759
10,399.8465906509813,6274.560875852636
11,539.8478981682736,7404.5608021548405
12,569.4276902670717,8390.901400177418
13,599.999999307101,8469.999999320482
14,600.0,8470.0
15,554.938585212452,8073.361765074724
16,520.3282359631642,7834.736894004041
17,489.40655644340205,7595.886740301499
18,457.2183795477304,6333.471965084449
19,433.7083235713809,4848.983122952517
20,405.89269324185346,3887.33288138646
21,381.4557539604032,3676.2806102234536
22,358.4382101878606,3521.8404497871475
23,336.0292196708023,3380.839104650107
24,313.8464583778496,3242.6045157239096
25,291.78107803828027,3107.662108026305
26,269.611246368783,2972.233102740871
27,247.2259275995885,2836.7123891755027
28,224.43870493282537,2699.4691867822116
29,201.04613679877409,2559.417069089355
30,176.1601598728225,2391.898352829906
31,149.0001728363966,2163.8023361795827
32,120.19239315954583,1958.0832194613376
33,88.63030417134351,1774.7859803051497
34,51.13196549756408,1607.6052279736334
35,4.084004748141011,1469.9247185708275
36,144.08539088699024,1469.924717992112
37,284.0867770136855,1469.9247174117143
38,424.08816315680446,1469.9247168398217
39,564.0895492940193,1469.924716260842
40,422.6579169417416,1349.227336004244
41,285.3919742352787,1083.4238184461751
42,144.0165596806518,758.2639979350129
43,2.260529922147174,1.5074171504224911
44,6.036916101123306e-07,6.070160535957657e-07
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,4.184121685220949,160.99476640675815
50,5.791768042250328,234.74395339879734
51,7.131299584601647,298.1670811524513
52,8.325763939916538,355.9830316316673
53,9.423162712969923,412.23986735681063
54,10.447759122825593,464.7970089043146
55,11.415545919271546,512.9595411850103
56,12.337550464403229,559.2521164417329
57,13.222061674013677,604.2455569618867
58,14.074567727417811,648.0160461442692
59,14.898787026021264,690.2854095474465
60,15.698214883179935,731.2016264645856
61,16.47514618925342,770.4883232273976
62,17.23256364987447,808.6061232254682
63,17.97255457565344,845.510141321949
64,18.69686870390995,881.2306468779042
65,19.402655092956426,914.0673248046986
66,19.402699234993637,914.0673536533301
67,19.402743538593533,914.0673826077151
68,20.07055748018904,945.350379408355
69,20.72838783082885,978.032531983708
70,21.373714253125193,1009.9765749088563
71,22.006957840557646,1041.222914329897
72,22.628441370112416,1071.8038234936046
73,23.238241458821403,1101.7424774237193
74,23.836307703526447,1131.0595628939582
75,24.42249360181781,1159.773669451098
76,24.99655610075043,1187.9004483448527
77,25.559288195980468,1216.1158878913222
78,26.10997960910961,1244.1021982762418
79,26.647904987577885,1271.5536071256463
80,27.180554645021793,1304.0004638354144
81,27.76600729285876,1832.1849672320504
82,167.7673693195251,2962.184937615357
83,307.76873112850905,4092.184907995466
84,447.7700929554411,5222.184878377227
85,587.7714550728587,6352.1848487651205
86,588.5081932945611,7480.120938231694
87,589.1306258840559,7906.605361174629
88,589.7024940898094,7935.53718793091
89,590.3030635326246,7965.00112259471
90,590.9330597004116,7993.902683649929
91,590.933103662108,7993.90271245244
92,590.9331480485249,7993.90274127625
93,590.9331924503291,7993.902770154676
94,590.9332367229413,7993.902799053937
95,591.7670517151331,8030.128515699418
96,592.6794373620926,8076.538965931229
97,593.674095283383,8128.205873227455
98,594.7718799036992,8188.08922853905
99,596.0500463079635,8256.894754584258
100,597.6358262317328,8339.242491411835
101,600.0,8470.0
102,600.0,8470.0
103,599.9999991572291,8469.999999199488
104,600.0,8470.0
105,600.0,8470.0
106,600.0,8470.0
107,600.0,8470.0
108,600.0,8470.0
109,490.676402843203,8438.991401589663
110,584.4020564165501,8438.991398934899
111,540.8836169696746,8392.471962412848
112,467.9671154876532,7936.947064628781
113,397.8102289566975,6515.833363765446
114,337.9497001461799,4933.00477594078
115,261.62927524790086,3344.7916711073053
116,180.79452331742036,1760.9389226790533
117,95.80928787759719,659.7704412562741
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,8.421963956876661e-07,8.033626777361663e-07
124,52.79320904145322,208.0569535270304
125,95.03755854562712,782.7665815899213
126,130.7033843332785,1091.8204576901003
127,157.71542930508332,1158.4163311822654
128,187.81449910734108,1409.5133878474576
129,218.41642298069098,1851.6300745512644
130,248.58666698815,2227.9845266806715
131,278.76449766688046,2750.797123827256
132,309.3200934395006,3344.7099583712156
133,340.0379216858972,3900.4139503536967
134,371.6119241060657,4470.834027313395
135,404.3359601584203,5010.884095072023
136,438.7148665116167,5476.611814953245
137,475.42422935172203,5808.816799255964
138,503.45619210045146,5861.714228480053
139,353.45484643096603,5338.320413928327
140,203.4535007950099,4845.714132803859
141,230.95338621386853,4889.820840328442
142,270.5147563118325,5127.785541099387
143,309.532102540833,5460.333056375189
144,349.06066291414277,6018.109438535698
145,389.21636747434155,6625.71083281177
146,430.9329010769288,7248.1532263454665
147,475.6394417771853,7791.89611795737
148,535.0103913915462,8153.115553268908
149,599.9999993059752,8469.999999280471
150,600.0,8470.0
151,466.3532061555661,7371.4468363027345
152,334.6089985624715,5966.805410918141
153,203.4272423593922,5058.531649852977
154,71.91294899343237,4874.08140290764
155,0.0,4855.887865257238
156,39.99441287191877,4855.887864676874
157,179.9958069913566,4855.888018279272
158,319.99720120878857,5272.3908014790795
159,459.99859542800374,5960.201175771313
160,600.0,5960.201332141172
161,502.52069970345127,5833.855323012318
162,415.073373139592,5289.8923711858415
163,335.4444437472637,4150.119489415573
164,259.02779652641243,2972.4286869768257
165,181.66122557488728,1814.3219646220791
166,98.15662915897958,655.3236576559602
167,5.987878439873212e-07,5.977543491219159e-07
168,64.94650946241946,752.1678012225219
169,110.17680095903577,1368.9511419464382
170,146.9882750661686,1900.6232449578217
171,179.98735150677126,2384.0684089368015
172,210.86090823060806,2784.8819932222104
173,241.03275395919476,3274.161019734919
174,270.5631831651553,3802.395388161463
175,299.79640632689643,4636.327290619908
176,329.46528942034126,5551.577708898845
177,358.8898873876885,6364.4541680978455
178,388.68096621947336,7088.30715142237
179,417.6501493156738,7267.675395556892
180,448.501836267686,7547.641293411096
181,481.43988705348715,7857.3257234649955
182,517.8379304437326,8235.492143456464
183,557.4994229075224,8393.64068616544
184,599.9999993126572,8469.999999325577
185,600.0,8470.0
186,518.4191582828158,8153.08517422047
187,450.47432210401655,7579.446169883548
188,389.4989714320939,7275.7093039752435
189,332.60361014121963,7042.653610007196
190,278.183305799297,6858.253706102111
191,220.52974499089152,6695.304712207261
192,158.6080963842707,6560.71598573307
193,89.34749337880264,6452.015799323579
194,24.002108522700627,6397.213806261892
195,164.00349471400392,6397.213805680124
196,304.0048809015872,6397.213805097829
197,172.62710085119662,6267.885260000919
198,39.89380239048303,6137.443359861052
199,0.0,6125.099939459213
200,140.0014046973424,6308.381364952043
201,280.00279891713774,7036.4160991134495
202,420.0041931337955,7160.435591636044
203,457.7868098833948,7160.435591059237
204,498.7135177531301,7160.435590480348
205,552.8056319946133,7160.435589902542
206,600.0,7160.435589320102
207,500.5263230572832,7092.37317400544
208,458.11240992400263,7018.955460976416
209,422.9077361522872,6941.161214489924
210,379.80798957705275,6447.240698369379
211,317.10144563619076,4732.625657866876
212,272.0244339940432,3209.173199212823
213,237.11376614543124,3084.076760419633
214,205.65081475532264,3009.3411454656407
215,171.7767776741837,2938.2554764873375
216,134.2732516522733,2871.761234441744
217,92.19469783572629,2813.3966333439944
218,52.782546376804234,2775.1279167238363
219,192.78393258986387,2775.1279161469665
220,332.78531880673546,2775.1279155737307
221,227.39670469241784,2698.3871553573836
222,116.83581099797257,2608.220326200762
223,0.0,2530.3121194717673
224,91.11461401217856,2530.312118908039
225,231.11600823311892,3217.228971083263
226,371.1174024518013,3484.2334008320313
227,418.6526456790473,3484.2334002547723
228,473.31273624884966,3484.233399677163
229,539.4562044716205,3484.233399099262
230,600.0,3484.233398517414
231,555.2519719928728,3426.8011325162347
232,520.2854801637952,3349.8160521183468
233,489.9945741814214,3264.0548189825113
234,460.3642996350971,3145.767151827962
235,427.20445787987006,2448.1598579536267
236,397.26972501101113,2120.5308225045173
237,373.1294588762324,2018.564825268251
238,350.10743061395124,1924.0854632720573
239,327.6931572098177,1832.0577357292377
240,305.5228946477122,1738.9683178070334
241,283.3752123563457,1643.209336372413
242,261.14218503238425,1544.9479651824488
243,238.86780639413342,1447.4918765151594
244,216.5689794079011,1353.731780358441
245,192.72690071151763,1236.053799614684
246,167.3986531510262,1095.457526566172
247,140.95764774614491,953.0085410409602
248,112.74577044792147,806.2790697198017
249,81.53451368622228,650.5475280536506
250,44.168351060914645,473.13846666200124
251,0.0,0.0
252,6.929515932945049e-07,6.720524579517124e-07
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,49.3998308615445,174.74806926738793
263,88.41594975445443,1023.1252933679376
264,120.60483774245962,1580.4891352277125
265,149.3893503649684,2065.435234217252
266,176.1209346881677,2510.3188588214025
267,201.51101712915602,2930.405163088674
268,226.01435823164397,3335.4296261070344
269,249.95155463474867,3733.098521783336
270,273.2874382226383,4029.1497748487295
271,296.66250278193786,4355.410338079333
272,320.25884675982087,4714.82996859995
273,344.2478812677888,5109.470385383487
274,368.77126695168323,5525.737533424928
275,394.0184710237327,5950.443683440338
276,420.3327909734131,6390.613474790658
277,448.18520870271965,6850.16478614199
278,478.3797575103642,7339.673075494265
