,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL electricity,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel
32,-4.257751271552479e-06,-9.506493370281532e-10,-6.600657798117027e-10,-1.4924808056093752e-09,-1.0855314485525014e-05,-1.8777427612803876e-08,-1.2765432302330737e-06,-1.4984834706410766e-08,-8.8625711214263e-09,4.853291102335788e-10
33,-4.257155357123565e-06,-9.506493370281532e-10,-6.600657798117027e-10,-1.4770193956792355e-09,-1.0842171604963369e-05,-1.8619175534695387e-08,-1.276753181400636e-06,-1.1814336176030338e-08,-8.766619430389255e-09,4.853291102335788e-10
34,-4.25624827471438e-06,-9.460450201004278e-10,-6.568825483554974e-10,-1.457920006942004e-09,-1.0828591484823846e-05,-1.842090568970889e-08,-1.277146935763085e-06,-8.148163033183664e-09,-8.646566129755229e-09,4.853291102335788e-10
35,-4.255311118583904e-06,-9.318910088040866e-10,-6.471054803114384e-10,-1.4417764759855345e-09,-1.0804062185343355e-05,-1.8249920685775578e-08,-1.2776421272064908e-06,-5.609763320535421e-09,-8.542883733753115e-09,4.853291102335788e-10
36,1.3861234293699454e-05,-9.251266419596504e-10,-6.423306331271306e-10,-1.4335910236695781e-09,-1.77845926145892e-05,-1.816624717321247e-08,5.788030400026896e-07,-4.49108483735472e-09,-8.491952030453831e-09,4.853291102335788e-10
37,1.3873371216277519e-05,-9.196696737490129e-10,-6.386926543200389e-10,-1.4272245607571676e-09,-1.7801663375394128e-05,-1.8098944565281272e-08,5.804571479897524e-07,-4.49108483735472e-09,-8.451934263575822e-09,4.853291102335788e-10
38,1.3856942530310334e-05,-9.236487130692694e-10,-6.414211384253576e-10,-1.4317720342660323e-09,-1.7761923686521186e-05,-1.8149876268580556e-08,5.71934799208261e-07,-4.4919943320564926e-09,-8.481038094032556e-09,4.853291102335788e-10
39,1.3862847254131339e-05,-9.27627752389526e-10,-6.441496225306764e-10,-1.4365468814503402e-09,-1.778399939666997e-05,-1.8195351003669202e-08,5.790067167631751e-07,-4.4919943320564926e-09,-8.510596671840176e-09,4.853291102335788e-10
40,-4.247935919465817e-06,-9.420659807801712e-10,-6.541540642501786e-10,-1.453145159757696e-09,-1.079203502740711e-05,-1.837179297581315e-08,-1.2775971498513172e-06,-4.764842742588371e-09,-8.616552804596722e-09,4.853291102335788e-10
41,-4.246403051411107e-06,-9.506493370281532e-10,-6.600657798117027e-10,-1.4656507119070739e-09,-1.0839399919859716e-05,-1.8500941223464906e-08,-1.276376508485555e-06,-8.396455086767673e-09,-8.694314601598307e-09,4.853291102335788e-10
42,-4.245877960329381e-06,-9.506493370281532e-10,-6.600657798117027e-10,-1.4686065696878359e-09,-1.0845290489669424e-05,-1.8528226064518094e-08,-1.2760087884089444e-06,-9.962604963220656e-09,-8.712959242984653e-09,4.853291102335788e-10
43,-4.244982079626425e-06,-9.506493370281532e-10,-6.600657798117027e-10,-1.4651959645561874e-09,-1.0829663324329886e-05,-1.849548425525427e-08,-1.2761945527017815e-06,-6.09998096479103e-09,-8.691586117492989e-09,4.853291102335788e-10
44,-4.286295692601527e-06,-9.398490874445997e-10,-6.526761353597976e-10,-1.4508714230032638e-09,-1.0262835303365136e-05,-1.8348146113567054e-08,-1.282446446593255e-06,-4.495632310863584e-09,-8.601546142017469e-09,4.853291102335788e-10
45,-0.0002662512646812616,-9.056293492903933e-10,-6.288018994382583e-10,-1.4105694390309509e-09,0.000690405955992901,-1.792795956134796e-08,-0.00021125516455197495,-4.4929038267582655e-09,-8.347342372871935e-09,4.853291102335788e-10
46,-0.00012054054088022443,-8.442953003395814e-10,-5.863398655492347e-10,-1.3386625141720288e-09,0.0003591926158605929,-1.7183992895297706e-08,-9.089331540977803e-05,-4.4929038267582655e-09,-7.894414011389017e-09,4.853291102335788e-10
47,-7.938617947955652e-05,-7.898961484897882e-10,-5.485389920067973e-10,-1.2744862942781765e-09,0.00026885594070336083,-1.6516423784196377e-08,-5.879421965528358e-05,-4.4929038267582655e-09,-7.49150785850361e-09,4.853291102335788e-10
48,-5.7851602979143e-05,-6.41307451587636e-10,-4.454250301932916e-10,-1.0996927812811919e-09,0.00022119220830063568,-1.4708348317071795e-08,-4.1351612087523696e-05,-4.4929038267582655e-09,-6.39192876406014e-09,4.853291102335788e-10
49,2.2872394684902986e-05,-6.485265657829586e-10,-4.504272510530427e-10,-1.1081624506914522e-09,-0.00012713568216327076,-1.479384081903845e-08,2.128823018665571e-05,-4.4929038267582655e-09,-6.4455889514647424e-09,4.853291102335788e-10
50,2.2883871861667515e-05,-6.514255801448599e-10,-4.52416770713171e-10,-1.1115730558231007e-09,-0.00012709670721733346,-1.4832039596512914e-08,2.129925863414428e-05,-4.4929038267582655e-09,-6.46650732960552e-09,4.853291102335788e-10
51,2.288838555974948e-05,-6.647269401582889e-10,-4.616822479874827e-10,-1.1273186828475446e-09,-0.00012708327442112477,-1.499574864283204e-08,2.1308722175206185e-05,-4.4929038267582655e-09,-6.5651875047478825e-09,4.853291102335788e-10
52,2.289169327496232e-05,-7.007656677160412e-10,-4.86750195705099e-10,-1.169837560155429e-09,-0.00012706960279729174,-1.5432306099683046e-08,2.131636114199864e-05,-4.4919943320564926e-09,-6.832124199718237e-09,4.853291102335788e-10
53,2.2894077565727144e-05,-7.88759280112572e-10,-5.478000275616068e-10,-1.2732925824820995e-09,-8.326139777636854e-11,-1.6505509847775102e-08,2.1316747350397236e-05,-4.4919943320564926e-09,-7.48377715353854e-09,4.853291102335788e-10
54,2.289783413056412e-05,-8.342908586200792e-10,-5.792912816104945e-10,-1.3264980225358158e-09,-7.840128546376945e-11,-1.7058482626453042e-08,2.1323348384783003e-05,-4.4919943320564926e-09,-7.81938069849275e-09,4.853291102335788e-10
55,2.2902054617857104e-05,-8.229790182667784e-10,-5.715605766454246e-10,-1.3135945664544124e-09,-0.00010160043309781486,-1.692387741059065e-08,2.133546855276336e-05,-4.4929038267582655e-09,-7.736616680631414e-09,4.853291102335788e-10
56,2.290442389629721e-05,-8.121787686832249e-10,-5.641140887746587e-10,-1.3009184840484522e-09,-0.00010156652160731028,-1.67910911841318e-08,2.133981436003296e-05,-4.4929038267582655e-09,-7.657035894226283e-09,4.853291102335788e-10
57,2.2905226201408446e-05,-7.967173587530851e-10,-5.532569957722444e-10,-1.2825580597564112e-09,-0.00010153978443838696,-1.6603735275566578e-08,2.134187163704837e-05,-4.4929038267582655e-09,-7.541530067101121e-09,4.853291102335788e-10
58,2.2904969054660107e-05,-7.844391802791506e-10,-5.447304829431232e-10,-1.2683472050412092e-09,-0.00010152617402781061,-1.6450940165668726e-08,2.1343828528586073e-05,-4.4929038267582655e-09,-7.451490091625601e-09,4.853291102335788e-10
59,2.2903867709422876e-05,-7.729568096692674e-10,-5.367724043026101e-10,-1.2546479410957545e-09,-0.00010153693988002033,-1.631269697099924e-08,2.134766126005161e-05,-4.4929038267582655e-09,-7.365542842308059e-09,4.853291102335788e-10
60,2.2901281852005795e-05,-7.649987310287543e-10,-5.312017492542509e-10,-1.2452119335648604e-09,-0.00010154421109831446,-1.6214471543207765e-08,2.1351288502557964e-05,-4.4929038267582655e-09,-7.3068804340437055e-09,4.853291102335788e-10
61,2.2897582461323118e-05,-7.627818376931828e-10,-5.297238203638699e-10,-1.2427108231349848e-09,-0.00010157825508372298,-1.6189005691558123e-08,2.1357452403947264e-05,-4.4929038267582655e-09,-7.290509529411793e-09,4.853291102335788e-10
62,2.2891910811950744e-05,-7.642597665835638e-10,-5.306901584845036e-10,-1.2445298125385307e-09,-0.00010158619089395415,-1.620719558559358e-08,2.136118346385274e-05,-4.4929038267582655e-09,-7.301878213183954e-09,4.853291102335788e-10
63,2.288627768798346e-05,-7.697167347942013e-10,-5.344986675481778e-10,-1.2507825886132196e-09,-0.00010160849316065423,-1.626904122531414e-08,2.136582915568397e-05,-4.4929038267582655e-09,-7.34235072741285e-09,4.853291102335788e-10
64,2.287952261625925e-05,-7.812559488229454e-10,-5.425135896075517e-10,-1.2644250091398135e-09,-0.00010164198235429467,-1.641456037759781e-08,2.1370814046406394e-05,-4.4929038267582655e-09,-7.4273884820286185e-09,4.853291102335788e-10
65,2.2874273572059955e-05,-7.913740773801692e-10,-5.495053301274311e-10,-1.2763621271005832e-09,-0.00010180509930535209,-1.6534613678231835e-08,2.1383650448569824e-05,-4.4929038267582655e-09,-7.502421794924885e-09,4.853291102335788e-10
66,-4.4142057053378784e-05,-7.949552127684001e-10,-5.520632839761674e-10,-1.2803980098397005e-09,0.00018905420392911765,-1.6581907402724028e-08,-2.8848631429853112e-05,-4.4929038267582655e-09,-7.529251888627186e-09,4.853291102335788e-10
67,-4.4303613958973165e-05,-7.945004654175136e-10,-5.517790668818634e-10,-1.2801706361642573e-09,0.00018975048374159087,-1.6574631445109844e-08,-2.8954413768286108e-05,-4.4929038267582655e-09,-7.525613909820095e-09,4.853291102335788e-10
68,2.2853634908392984e-05,-7.862013262638357e-10,-5.460378815769218e-10,-1.2701093510258943e-09,-0.00012719934927929444,-1.6472768038511276e-08,2.139337500750571e-05,-4.4929038267582655e-09,-7.464223017450422e-09,4.853291102335788e-10
69,2.2852309602861e-05,-7.57381712901406e-10,-5.260289981379174e-10,-1.2362306733848527e-09,-4.879296966464608e-11,-1.6123522073030472e-08,2.1378774583524773e-05,-4.4919943320564926e-09,-7.251401257235557e-09,4.853291102335788e-10
70,2.2862493732289657e-05,-7.044036465231329e-10,-4.892513061349746e-10,-1.1741576599888504e-09,-4.7826631544012344e-11,-1.5475961845368147e-08,2.1383547466058417e-05,-4.4919943320564926e-09,-6.858954293420538e-09,4.853291102335788e-10
71,2.2884543937284896e-05,-6.579625733138528e-10,-4.569074008031748e-10,-1.1193606042070314e-09,-4.617106696969131e-11,-1.491207513026893e-08,2.138850204147502e-05,-4.4919943320564926e-09,-6.514710548799485e-09,4.853291102335788e-10
72,2.29231264970986e-05,-6.200480129336938e-10,-4.306457412894815e-10,-1.0750227374956012e-09,-4.8693493681639666e-11,-1.4448232832364738e-08,2.139378717913587e-05,-4.4919943320564926e-09,-6.234586180653423e-09,4.853291102335788e-10
73,2.2984021746164096e-05,-6.264713192649651e-10,-4.3513637137948535e-10,-1.0825260687852278e-09,-4.523315055848798e-11,-1.4530087355524302e-08,2.139968898262623e-05,-4.4919943320564926e-09,-6.282334652496502e-09,4.853291102335788e-10
74,2.307432917836305e-05,-6.301661414909177e-10,-4.376374818093609e-10,-1.086618794943206e-09,-4.339995030022692e-11,-1.4571924111805856e-08,2.140635854885886e-05,-4.4919943320564926e-09,-6.309164746198803e-09,4.853291102335788e-10
75,2.3202524516929834e-05,-6.42785380478017e-10,-4.4639136831392534e-10,-1.101398083847016e-09,-4.256150987203e-11,-1.4726538211107254e-08,2.1414062779001597e-05,-4.4919943320564926e-09,-6.402842700481415e-09,4.853291102335788e-10
76,2.337824734244265e-05,-6.784262041037437e-10,-4.712319423560984e-10,-1.143462213804014e-09,-4.1801229144766694e-11,-1.5159457689151168e-08,2.1423212018589766e-05,-4.4919943320564926e-09,-6.667505658697337e-09,4.853291102335788e-10
77,2.3606738687398376e-05,-7.620997166668531e-10,-5.292122295941226e-10,-1.2416876415954903e-09,-4.501991945460304e-05,-1.6179910744540393e-08,2.1413145599780137e-05,-4.4919943320564926e-09,-7.285962055902928e-09,4.853291102335788e-10
78,2.3900712572633154e-05,-8.046754373935983e-10,-5.587708074017428e-10,-1.2919372238684446e-09,-1.9917440056360647e-05,-1.6700141713954508e-08,2.1414260007901476e-05,-4.4919943320564926e-09,-7.600647222716361e-09,4.853291102335788e-10
79,2.4264261929474173e-05,-7.916582944744732e-10,-5.497327038028743e-10,-1.276703187613748e-09,-2.0199003991194786e-05,-1.6538251657038927e-08,2.1425923755202803e-05,-4.4919943320564926e-09,-7.504695531679317e-09,4.853291102335788e-10
80,2.460124533676389e-05,-7.797780199325643e-10,-5.41547251486918e-10,-1.2626060197362676e-09,-2.0437532590733554e-05,-1.6394551494158804e-08,2.139543008183864e-05,-4.4919943320564926e-09,-7.416474545607343e-09,4.853291102335788e-10
81,2.4481884741023308e-05,-7.649987310287543e-10,-5.312017492542509e-10,-1.2450982467271388e-09,-2.0103431666029792e-05,-1.621629053261131e-08,2.1327453850972233e-05,-4.4919943320564926e-09,-7.3068804340437055e-09,4.853291102335788e-10
82,3.797332860244751e-05,-7.530616130679846e-10,-5.230162969382945e-10,-1.2312284525251016e-09,-1.7726051737554371e-09,-1.6068952390924096e-08,2.961667246381694e-05,-4.4919943320564926e-09,-7.219568942673504e-09,4.853291102335788e-10
83,3.819102147417652e-05,-7.423182069032919e-10,-5.155129656486679e-10,-1.2184955267002806e-09,-1.7703314370010048e-09,-1.5937985153868794e-08,2.961988934657711e-05,-4.4919943320564926e-09,-7.1390786615666e-09,4.853291102335788e-10
84,3.817307137410353e-05,-7.350422492891084e-10,-5.105107447889168e-10,-1.210082700708881e-09,-1.7698766896501184e-09,-1.5850673662498593e-08,2.9618229518746375e-05,-4.4919943320564926e-09,-7.0854184741619974e-09,4.853291102335788e-10
85,3.7882582773818285e-05,-7.321432349272072e-10,-5.084643817099277e-10,-1.2068994692526758e-09,-1.7707861843518913e-09,-1.5814293874427676e-08,2.9612094067488215e-05,-4.4919943320564926e-09,-7.06450009602122e-09,4.853291102335788e-10
86,2.2289227047722626e-05,-7.328821993723977e-10,-5.090328158985358e-10,-1.2075815902790055e-09,-1.751943864292116e-05,-1.5823388821445405e-08,2.1287114577717148e-05,-4.4919943320564926e-09,-7.069502316880971e-09,4.853291102335788e-10
87,2.348758692138908e-05,-7.386233846773393e-10,-5.129550117999315e-10,-1.2144028005423024e-09,-1.914100778321881e-05,-1.5894329408183694e-08,2.132548706867965e-05,-4.4919943320564926e-09,-7.112703315215185e-09,4.853291102335788e-10
88,2.3241040849830696e-05,-7.512994670832995e-10,-5.217657417233568e-10,-1.2291820894461125e-09,-1.912057647501797e-05,-1.6048943507485092e-08,2.140702551756135e-05,-4.4919943320564926e-09,-7.205471774796024e-09,4.853291102335788e-10
89,2.2968404989054392e-05,-7.613607522216626e-10,-5.28814325662097e-10,-1.2407781468937173e-09,-4.374101081339177e-11,-1.617263478692621e-08,2.140765847258308e-05,-4.4919943320564926e-09,-7.2805050876922905e-09,4.853291102335788e-10
90,2.2856434378604185e-05,-7.671019375266042e-10,-5.327365215634927e-10,-1.2478835742513184e-09,-0.00012722928392605581,-1.623811840545386e-08,2.1416402528728895e-05,-4.4929038267582655e-09,-7.323706086026505e-09,4.853291102335788e-10
91,-4.396169978503951e-05,-7.657376954739448e-10,-5.31770183442859e-10,-1.2460645848477725e-09,0.00018880011998589907,-1.622538547962904e-08,-2.8802574532068594e-05,-4.4929038267582655e-09,-7.3127921496052295e-09,4.853291102335788e-10
92,-4.438643695166256e-05,-7.584617378597613e-10,-5.267679625831079e-10,-1.2374243851809297e-09,0.00018923266497949953,-1.6136254998855293e-08,-2.8823796029625007e-05,-4.4929038267582655e-09,-7.25867721484974e-09,4.853291102335788e-10
93,-4.440181426314683e-05,-7.325411388592329e-10,-5.087485988042317e-10,-1.2072405297658406e-09,0.00018936745254904963,-1.5819750842638314e-08,-2.8878370176614165e-05,-4.4929038267582655e-09,-7.067228580126539e-09,4.853291102335788e-10
94,-4.427262327756751e-05,-6.8098415795248e-10,-4.729372449219227e-10,-1.146418071584776e-09,0.00018920146703749197,-1.51885615196079e-08,-2.889922366448611e-05,-4.4929038267582655e-09,-6.6856955527327955e-09,4.853291102335788e-10
95,2.2887552423411783e-05,-6.36589447822189e-10,-4.4212811189936474e-10,-1.094292656489415e-09,-0.0001272208193086044,-1.4650140656158328e-08,2.136629190374606e-05,-4.4919943320564926e-09,-6.357367965392768e-09,4.853291102335788e-10
96,2.2877481764660423e-05,-6.607479008380324e-10,-4.588969204633031e-10,-1.12277120933868e-09,-0.00012705769914589382,-1.4944816939532757e-08,2.134361269412466e-05,-4.4929038267582655e-09,-6.536538421642035e-09,4.853291102335788e-10
97,2.2872948791774483e-05,-6.701839083689265e-10,-4.653770702134352e-10,-1.133969362854259e-09,-0.00012702546079879085,-1.50575942825526e-08,2.1332883640923228e-05,-4.4929038267582655e-09,-6.605660018976778e-09,4.853291102335788e-10
98,2.28681249987428e-05,-6.72685018798802e-10,-4.671392161981203e-10,-1.1368683772161603e-09,-8.921574590203818e-11,-1.508851710241288e-08,2.131775738689612e-05,-4.4919943320564926e-09,-6.624304660363123e-09,4.853291102335788e-10
99,2.28689169707863e-05,-6.881464287289418e-10,-4.779394657816738e-10,-1.1550582712516189e-09,-1.0146550266654231e-10,-1.527769200038165e-08,2.130661263777256e-05,-4.4919943320564926e-09,-6.738446245435625e-09,4.853291102335788e-10
100,2.287755434027261e-05,-7.285620995389763e-10,-5.059632712800521e-10,-1.2022951523249503e-09,-0.00012700640370155725,-1.5770638128742576e-08,2.1297615120374758e-05,-4.4929038267582655e-09,-7.037670002318919e-09,4.853291102335788e-10
101,2.289289136747641e-05,-8.20136847323738e-10,-5.695142135664355e-10,-1.3101271179039031e-09,-0.00012702960657406948,-1.6889316611923277e-08,2.127911673710514e-05,-4.4929038267582655e-09,-7.714788807788864e-09,4.853291102335788e-10
102,-7.852764070971586e-05,-8.630536285636481e-10,-5.994138518872205e-10,-1.3607177606900223e-09,0.0002824858620442683,-1.7411366570740938e-08,-5.5398087889950865e-05,-4.4929038267582655e-09,-8.032657206058502e-09,4.853291102335788e-10
103,-0.00022814774070017193,-8.503775461576879e-10,-5.905462785449345e-10,-1.3458247849484906e-09,0.0005804557877127081,-1.7258571460843086e-08,-0.00014962311878100303,-4.4929038267582655e-09,-7.939888746477664e-09,4.853291102335788e-10
104,3.830523033464611e-06,-8.392930794798303e-10,-5.828155735798646e-10,-1.3324097380973399e-09,-1.3784160273644375e-05,-1.71203282661736e-08,4.530355719232999e-06,-4.4919943320564926e-09,-7.85666998126544e-09,4.853291102335788e-10
105,1.8879797686324295e-05,-8.226379577536136e-10,-5.713332029699814e-10,-1.3133103493601084e-09,-3.0172028118613525e-05,-1.691842044238001e-08,9.48436827579287e-06,-4.4919943320564926e-09,-7.734342943876982e-09,4.853291102335788e-10
106,3.9856208709232465e-06,-8.086544767138548e-10,-5.615561349259224e-10,-1.2964846973773092e-09,-9.969943675969262e-06,-1.67474354384467e-08,4.402195350900959e-06,-4.4919943320564926e-09,-7.630205800523981e-09,4.853291102335788e-10
107,-3.3446062291769797e-06,-7.974563231982756e-10,-5.537685865419917e-10,-1.283524397877045e-09,-3.4573122320580296e-07,-1.661101123318076e-08,2.5876070306975662e-06,-4.49108483735472e-09,-7.547441782662645e-09,4.853291102335788e-10
108,-1.69093769712466e-05,-7.898961484897882e-10,-5.485389920067973e-10,-1.2744294508593157e-09,1.5712396816525143e-05,-1.6518242773599923e-08,1.4639832331679416e-06,-4.49108483735472e-09,-7.49150785850361e-09,4.853291102335788e-10
109,-4.253844736012979e-06,-7.869402907090262e-10,-5.465494723466691e-10,-1.2710188457276672e-09,-1.0661178748705424e-05,-1.6481862985529006e-08,-1.2780020561820038e-06,-4.53474058303982e-09,-7.470134733011946e-09,4.853291102335788e-10
110,4.726737813598447e-06,-7.891571840445977e-10,-5.480274012370501e-10,-1.273747329832986e-09,-1.5702748186186e-06,-1.6509147826582193e-08,2.654763142311841e-06,-4.49108483735472e-09,-7.486050890292972e-09,4.853291102335788e-10
111,-4.258032049619942e-06,-7.945004654175136e-10,-5.517790668818634e-10,-1.2801137927453965e-09,-1.0725694437496713e-05,-1.657645043451339e-08,-1.278062214282727e-06,-4.58749127574265e-09,-7.525613909820095e-09,4.853291102335788e-10
