,PL solar PV ground 2023,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore old 2023
199,0.3560118456102009,0.24905848710311346,0.07773522906574007,0.06595619785908308
200,0.48551973815112476,0.34798782848705156,0.10595721261872382,0.09027977855357733
201,0.5215384060842404,0.37268673277372305,0.12391851350094056,0.10586802543354407
202,0.4825212160291631,0.330590694634821,0.13510438778122824,0.11561906443051645
203,0.4097010245238255,0.2713290587708994,0.1418011657262263,0.12147278371682044
204,0.39278256709278203,0.2682460104303674,0.1395701352964915,0.11952128596404239
205,0.3758790958636008,0.26285933475537765,0.13398718284912212,0.11464367029130791
206,0.34807075331025467,0.24142283650376362,0.12503848342489193,0.10684283909373
207,0.302473876954813,0.19982877953676054,0.11831405556144159,0.10099492459765207
208,0.25599909406748445,0.1670433814906988,0.11494769414194857,0.09807183806814701
209,0.1545506845139277,0.10061870882744542,0.10370652002475625,0.0883324086516267
210,0.04681520851159416,0.030469755188596293,0.06525672648183216,0.055266592892002885
211,0.0019482483409738697,0.0013755427766365112,0.06866364111505521,0.05818116572917643
212,0.0,0.0,0.08565673940349212,0.07276273710038324
213,0.0,0.0,0.10258071289579827,0.08735882044715514
214,0.0,0.0,0.12503848342489193,0.10684283909373
215,0.0,0.0,0.1451454072109575,0.12440051407850632
216,0.0,0.0,0.15404986676566398,0.13221063294044588
217,0.0,0.0,0.15849472323142996,0.13611724031547595
218,0.0,0.0,0.16404388133402428,0.14100195073181998
219,0.0,0.0,0.17733052420600487,0.15273183449330197
220,0.000974098242802052,0.0006876589347995363,0.1916744638534449,0.16544968943948218
221,0.006819776662379443,0.004818335591382961,0.16404388133402428,0.14100195073181998
222,0.04681520851159416,0.02977242525118691,0.12503848342489193,0.10684283909373
223,0.14964000538834904,0.09271552563923091,0.22348538528543774,0.1938595680153368
224,0.2599499351769466,0.16260638144912432,0.30990016636637224,0.2725128566828972
225,0.34112501995471445,0.21487517369802187,0.31949878710086455,0.2813871829745036
226,0.3371571702839692,0.22243210683426826,0.30562612495237834,0.2685703886038041
227,0.25698672656179533,0.17965885093431236,0.2874066099379736,0.2518264121016067
228,0.24612562116971265,0.17297197634022798,0.28418218476653573,0.24887352764894138
229,0.2283664375069044,0.16260638144912432,0.28525730037833114,0.2498577579688273
230,0.18994584348098104,0.14054283104146867,0.28310676193342416,0.2478893618267246
231,0.15553297590515272,0.11723148505444146,0.27125683416233193,0.2370677946285059
232,0.13099124773545676,0.1020585750167893,0.2463595889245297,0.21446609998451555
233,0.08494053806207184,0.06491443324251821,0.2004756970459294,0.17328147951826556
234,0.030221158273804644,0.021422008751194467,0.15182559520488417,0.13025771623894594
235,0.0019482483409738697,0.0013755427766365112,0.16182513975693494,0.1390478730722748
236,0.0,0.0,0.17843574750678168,0.15370974404160845
237,0.0,0.0,0.16626139402584908,0.14295628638204186
238,0.0,0.0,0.1451454072109575,0.12440051407850632
239,0.0,0.0,0.11719224230959338,0.1000204979234812
240,0.0,0.0,0.09356319589675349,0.07957243672747315
241,0.0,0.0,0.08000005384024991,0.06790060086825153
242,0.0,0.0,0.07773522906574007,0.06595619785908308
243,0.0,0.0,0.07886779506365306,0.06692836711483272
244,0.0029224502945154524,0.0020636515255109244,0.08678715485219216,0.07373535783981712
245,0.019491817376296513,0.01379591103310402,0.0822636497294952,0.06984526186809667
246,0.07026761580686876,0.05079015793475418,0.09807441216680497,0.0834651126059607
247,0.12902930957686476,0.09486824035156743,0.12615814612752718,0.10781771725158512
248,0.17617307371129415,0.12958696196277628,0.1451454072109575,0.12440051407850632
249,0.2066835849483912,0.1508139649768482,0.16071530813641607,0.138070930989006
250,0.21752187397777697,0.1589150663580085,0.1982772320757051,0.17132314501255463
251,0.21456535470532548,0.1552293739428286,0.25503793359055954,0.2223236891309702
252,0.22738030881831672,0.16556348184869088,0.3131024716030482,0.27547038496774334
253,0.22047885994855637,0.15817747806089763,0.36816976922335715,0.32682644023866886
254,0.20569859707793836,0.14054283104146867,0.41619067104090446,0.37240217457081504
255,0.17912352590548306,0.12013280850872331,0.4635614925535064,0.41811438597094214
256,0.1545506845139277,0.10494100627992634,0.4941052742830684,0.4480002250964969
257,0.09766650836054522,0.06704083383147445,0.5243725568281074,0.47794411212431187
258,0.031196864033069427,0.022116639804154598,0.5283873034512819,0.48194101623619134
259,0.0029224502945154524,0.0013755427766365112,0.5293902220537852,0.48294040350833417
260,0.0,0.0,0.5603283169585836,0.5139533997886736
261,0.0,0.0,0.5939209414933864,0.5480389236980038
262,0.0,0.0,0.6203444406936558,0.5751599535742165
263,0.0,0.0,0.6388044992305455,0.5942733082277971
264,0.0,0.0,0.652335679502121,0.6083717316709629
265,0.0,0.0,0.6590786888711726,0.6154256839712304
266,0.0,0.0,0.6667665520139777,0.6234912136031154
267,0.0,0.0,0.6696444315408133,0.6265168514266137
268,0.0029224502945154524,0.0013755427766365112,0.65715365087231,0.613409946539951
269,0.026318853790443148,0.01725894548121992,0.6378356821941334,0.5932667617143755
270,0.10256344581313595,0.06845955875929913,0.6475100275990284,0.6033351292437044
271,0.2125946011338733,0.14860929673886342,0.6610024979847706,0.6174416793931867
272,0.30445406820356247,0.22318903713659882,0.6590786888711726,0.6154256839712304
273,0.3758790958636008,0.28369723725901774,0.6475100275990284,0.6033351292437044
274,0.4256379683941905,0.3274392745549077,0.6300740859354554,0.5852167115230932
275,0.42165248789772486,0.3250780710188658,0.613515409356086,0.5681240606213188
276,0.41966005878171064,0.31957646784774507,0.5968679458163528,0.551050049545937
277,0.3977570283231725,0.2984592308036065,0.5781568874641795,0.531989389488075
278,0.36097671359718464,0.2682460104303674,0.5583412202538613,0.5119506908865681
279,0.3103958864786854,0.23077071004696348,0.5384026645170887,0.4919377913527324
280,0.25896214711652643,0.19458379529535696,0.5143141847780414,0.4679563666814557
281,0.16437593191781744,0.12013280850872331,0.4666283131897661,0.4211003577278959
282,0.05072186884601596,0.03605649134121917,0.3744702316705389,0.3327633615182127
283,0.0038967041034268014,0.0020636515255109244,0.29491951592526383,0.25871873324291383
284,0.0,0.0,0.26585821450464453,0.23215148035426456
285,0.0,0.0,0.25503793359055954,0.2223236891309702
286,0.0,0.0,0.2420130432799275,0.21053885335534847
287,0.0,0.0,0.22566971807511974,0.1958208694138299
288,0.0,0.0,0.2048689403305844,0.17719892250171757
289,0.0,0.0,0.18836893225454696,0.16251383237147984
290,0.0,0.0,0.17290655878973618,0.14882084127676778
291,0.0,0.0,0.16958535890371526,0.14588827358989354
292,0.0038967041034268014,0.0020636515255109244,0.16071530813641607,0.138070930989006
293,0.05267551014544546,0.03605649134121917,0.12279823635567305,0.10489327627102732
294,0.20372877690314195,0.14567288778674117,0.09130574443383094,0.07762648577424443
295,0.3719039864410883,0.27441570562403045,0.1451454072109575,0.12440051407850632
296,0.48152181236591535,0.3654938173454023,0.16958535890371526,0.14588827358989354
297,0.5465909096461282,0.42436173643679287,0.16626139402584908,0.14295628638204186
298,0.594782567092782,0.4661997948680896,0.14068580412201698,0.12049700259159683
299,0.6148976860136618,0.4869223087258604,0.11719224230959338,0.1000204979234812
300,0.6199297067044921,0.48858618232449286,0.10595721261872382,0.09027977855357733
301,0.5877471758029169,0.4554796397002961,0.11157856773061031,0.09514933201766454
302,0.5195356058942731,0.39356859893535057,0.13398718284912212,0.11464367029130791
303,0.4316177447999819,0.3219329483360007,0.16404388133402428,0.14100195073181998
304,0.32525859938723084,0.23837487366107193,0.18726647394561532,0.16153534234415076
305,0.17813998998538363,0.1266739433425476,0.17069273275370503,0.14686573165451577
306,0.04779179581214497,0.03326132400860823,0.17290655878973618,0.14882084127676778
307,0.0038967041034268014,0.0020636515255109244,0.24961627233416192,0.2174122121819172
308,0.0,0.0,0.3322582381943545,0.2932277447362952
309,0.0,0.0,0.37761631540636187,0.3357326928765184
310,0.0,0.0,0.4058066443957335,0.3624827966572877
