,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel,PL electricity
367,586.5364433068319,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5355765995854,185.9999999997808,285.9999999996712,211.60000000021915,583.63662199021
368,586.5365188583519,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5356326094332,185.9999999997808,285.9999999996712,211.60000000021915,583.6363749862875
369,586.5365947527349,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.53568838611,185.9999999997808,285.9999999996712,211.60000000021915,583.6363516145727
370,586.5366711871563,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5357440161075,185.9999999997808,285.9999999996712,211.60000000021915,583.6363117527806
371,586.5367489260635,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5357995585005,185.9999999997808,285.9999999996712,211.60000000021915,583.6362933941797
372,586.5368284448447,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5358550511868,185.9999999997808,285.9999999996712,211.60000000021915,583.6363328719941
373,586.536909416806,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5359105108571,185.9999999997808,285.9999999996712,211.60000000021915,583.636351565121
374,586.5369919440544,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5359659527933,185.9999999997808,285.9999999996712,211.60000000021915,583.6363628634991
375,586.5370764731767,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5360213928499,185.9999999997808,285.9999999996712,211.60000000021915,583.6363800427197
376,586.5371638141545,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5360768465259,185.9999999997808,285.9999999996712,211.60000000021915,599.5344843786008
377,586.5372588299566,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5361380526288,185.9999999997808,285.9999999996712,211.60000000021915,599.534902830402
378,586.537356637519,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362044458827,185.9999999997808,285.9999999996712,211.60000000021915,599.5361125770868
379,586.537424700534,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.53624729832,185.9999999997808,285.9999999996712,211.60000000021915,599.5363393234159
380,586.5374512418728,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362581359909,185.9999999997808,285.9999999996712,211.60000000021915,599.5362541058345
381,586.5374425607943,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362634243521,185.9999999997808,285.9999999996712,211.60000000021915,599.5349196061012
382,586.5374392303764,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362687519672,185.9999999997808,285.9999999996712,211.60000000021915,599.5348646084483
383,586.5374410720533,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362740947627,185.9999999997808,285.9999999996712,211.60000000021915,583.6365107631706
384,586.5374505526156,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362794423095,185.9999999997808,285.9999999996712,211.60000000021915,583.636392907636
