,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL electricity,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel
112,9.53335499168464e-06,-7.954668035381474e-10,-5.525180313270539e-10,-1.6996182239381596e-09,-3.0688319262347037e-05,-1.6016201698221266e-08,1.2524117791979774e-05,-1.5754267224110663e-08,-7.602920959470794e-09,4.853291102335788e-10
113,-2.3848955663652305e-06,-8.089955372270197e-10,-5.617266651825048e-10,-1.6996182239381596e-09,1.5171719036831294e-05,-1.6127160051837564e-08,-2.842170943040401e-14,-1.796797732822597e-08,-7.704784366069362e-09,4.853291102335788e-10
114,-2.384888048823086e-06,-8.120650818455033e-10,-5.640004019369371e-10,-1.6998455976136029e-09,1.517042807058949e-05,-1.6096237231977284e-08,0.0,-1.796797732822597e-08,-7.728885975666344e-09,4.853291102335788e-10
115,-2.3848933636827496e-06,-8.135430107358843e-10,-5.650235834764317e-10,-1.6996182239381596e-09,1.5170217009388089e-05,-1.60889612743631e-08,0.0,-1.796797732822597e-08,-7.73979991208762e-09,4.853291102335788e-10
116,-2.3849018617738693e-06,-8.039933163672686e-10,-5.583729034697171e-10,-1.6996182239381596e-09,1.5170410606351802e-05,-1.600528776179999e-08,-2.2737367544323206e-13,-1.796797732822597e-08,-7.667040335945785e-09,4.853291102335788e-10
117,-2.3851751507208974e-06,-7.756852937745862e-10,-5.385913937061559e-10,-1.6996182239381596e-09,1.5177551019708601e-05,-1.5736077330075204e-08,0.0,-1.796797732822597e-08,-7.45421857573092e-09,4.853291102335788e-10
118,8.880198134415514e-06,-7.207745511550456e-10,-5.005631464882754e-10,-1.6996182239381596e-09,-2.945072289895868e-05,-1.514126779511571e-08,1.1943978124734525e-05,-1.4897523215040565e-08,-7.040853233775124e-09,4.853291102335788e-10
119,8.880894287298683e-06,-6.71207089908421e-10,-4.661160346586257e-10,-1.6996182239381596e-09,-2.9451178694015903e-05,-1.4562829164788127e-08,1.194385477872905e-05,-1.1825250112451613e-08,-6.667505658697337e-09,4.853291102335788e-10
120,8.881702879100651e-06,-5.780975698144175e-10,-4.01485067413887e-10,-1.583430275786668e-09,-2.945193371935775e-05,-1.3469616533257067e-08,1.194382321563601e-05,-1.0839357855729759e-08,-5.965375748928636e-09,4.853291102335788e-10
121,8.88248884969281e-06,-5.873062036698684e-10,-4.079083737451583e-10,-1.6018475434975699e-09,-2.945261143564465e-05,-1.3576936908066273e-08,1.1943765527864434e-05,-9.116774890571833e-09,-6.034952093614265e-09,4.853291102335788e-10
122,8.883281449544283e-06,-5.88329385209363e-10,-4.08590494771488e-10,-1.6034391592256725e-09,-2.94532990279391e-05,-1.3589669833891094e-08,1.1943709565649825e-05,-7.995367923285812e-09,-6.042682798579335e-09,4.853291102335788e-10
123,8.884086393233894e-06,-6.028813004377298e-10,-4.1870862332871184e-10,-1.6325429896824062e-09,-2.945402405431542e-05,-1.3760654837824404e-08,1.1943663150990539e-05,-7.386915967799723e-09,-6.151822162792087e-09,4.853291102335788e-10
124,8.884780096786503e-06,-6.415348252630793e-10,-4.454818736121524e-10,-1.6996182239381596e-09,-2.9454407383206833e-05,-1.4213583199307323e-08,1.1943505899020044e-05,-6.198206392582506e-09,-6.44331521471031e-09,4.853291102335788e-10
125,8.884932180549946e-06,-7.207745511550456e-10,-5.005631464882754e-10,-1.6996182239381596e-09,-2.945325244260185e-05,-1.514126779511571e-08,1.1942859274602832e-05,-5.094079824630171e-09,-7.040853233775124e-09,4.853291102335788e-10
126,8.886680918728733e-06,-7.569269655505195e-10,-5.256310942058917e-10,-1.6996182239381596e-09,-2.9456682795579022e-05,-1.5563273336738348e-08,1.1943676862568057e-05,-7.857124728616327e-09,-7.3127921496052295e-09,4.853291102335788e-10
127,8.887675393755854e-06,-7.473772711819038e-10,-5.189804141991772e-10,-1.6996182239381596e-09,-2.945793616159709e-05,-1.5454133972525597e-08,1.19437972213847e-05,-1.1421434464864433e-08,-7.240487320814282e-09,4.853291102335788e-10
128,8.8885217185763e-06,-7.331664164667018e-10,-5.092033461551182e-10,-1.6996182239381596e-09,-2.9458752143973844e-05,-1.5288605936802924e-08,1.1943776051989547e-05,-1.0877556633204222e-08,-7.133621693355963e-09,4.853291102335788e-10
129,8.889339871841651e-06,-7.158860171330161e-10,-4.971525413566269e-10,-1.6996182239381596e-09,-2.945946409192453e-05,-1.5081241144798696e-08,1.1943716687666188e-05,-9.136783774010837e-09,-7.0031092036515474e-09,4.853291102335788e-10
130,8.890111001854685e-06,-7.030394044704735e-10,-4.882849680143408e-10,-1.6996182239381596e-09,-2.946002683431225e-05,-1.4935721992515028e-08,1.1943610234463446e-05,-7.2941475082188845e-09,-6.9071575126145035e-09,4.853291102335788e-10
131,8.890950571891984e-06,-6.914433470228687e-10,-4.802132025361061e-10,-1.6996182239381596e-09,-2.9460746103243077e-05,-1.4799297787249088e-08,1.1943545796145927e-05,-6.726622814312577e-09,-6.8189365265425295e-09,4.853291102335788e-10
132,8.89110948729436e-06,-6.857590051367879e-10,-4.762341632158495e-10,-1.6996182239381596e-09,-2.9459543651348928e-05,-1.4731995179317892e-08,1.1942871843160361e-05,-5.129550117999315e-09,-6.776645022910088e-09,4.853291102335788e-10
133,8.892610150100348e-06,-6.83940015733242e-10,-4.750404514197726e-10,-1.6996182239381596e-09,-2.946211187810277e-05,-1.4708348317071795e-08,1.1943391130608093e-05,-5.95719029661268e-09,-6.763002602383494e-09,4.853291102335788e-10
134,8.8933678215556e-06,-6.83940015733242e-10,-4.750404514197726e-10,-1.6996182239381596e-09,-2.9462596914603764e-05,-1.4710167306475341e-08,1.1943252286736241e-05,-5.592482921201736e-09,-6.763002602383494e-09,4.853291102335788e-10
135,8.894477220378462e-06,-6.914433470228687e-10,-4.802132025361061e-10,-1.6996182239381596e-09,-2.946406744542692e-05,-1.4795659808441997e-08,1.194342274359683e-05,-6.123627827037126e-09,-6.8189365265425295e-09,4.853291102335788e-10
136,8.895634021046088e-06,-7.00538294040598e-10,-4.865796654485166e-10,-1.6996182239381596e-09,-2.9465650695641344e-05,-1.4902980183251202e-08,1.19436266062905e-05,-7.999915396794677e-09,-6.8885128712281585e-09,4.853291102335788e-10
137,8.896714590701435e-06,-7.130438461899757e-10,-4.951630216964986e-10,-1.6996182239381596e-09,-2.9467005192675545e-05,-1.5052137314341962e-08,1.1943753354003157e-05,-1.1908923625014722e-08,-6.98219082551077e-09,4.853291102335788e-10
138,8.897879963292506e-06,-7.186145012383349e-10,-4.990852175978944e-10,-1.6996182239381596e-09,-2.9468561065001957e-05,-1.5117620932869613e-08,1.1943941966027413e-05,-1.579064701218158e-08,-7.024027581792325e-09,4.853291102335788e-10
139,8.899753160491531e-06,-7.219114195322618e-10,-5.013021109334659e-10,-1.6996182239381596e-09,-2.9472037482443722e-05,-1.5152181731536984e-08,1.194472277955084e-05,-1.748048816807568e-08,-7.048583938740194e-09,4.853291102335788e-10
140,8.899962952865922e-06,-7.144080882426351e-10,-4.961293598171324e-10,-1.6996182239381596e-09,-2.9470903129149405e-05,-1.507032720837742e-08,1.1944058309178865e-05,-1.6516423784196377e-08,-6.992195267230272e-09,4.853291102335788e-10
141,8.900649016595674e-06,-6.89283297106158e-10,-4.786784302268643e-10,-1.6996182239381596e-09,-2.947103441175199e-05,-1.4775650925002992e-08,1.1943783217210631e-05,-1.3398675946518779e-08,-6.802565621910617e-09,4.853291102335788e-10
142,8.901589495921276e-06,-6.407390173990279e-10,-4.4502712626126595e-10,-1.6996182239381596e-09,-2.947180436890766e-05,-1.4204488252289593e-08,1.1943695196733409e-05,-1.0415533324703574e-08,-6.4369487517979e-09,4.853291102335788e-10
143,8.902561074220644e-06,-5.951505954726599e-10,-4.1325165511807427e-10,-1.6170815797522664e-09,-2.9472563140811264e-05,-1.3669705367647111e-08,1.194358595154645e-05,-7.75253283791244e-09,-6.093614501878619e-09,4.853291102335788e-10
144,8.901896342919445e-06,-6.263007890083827e-10,-4.3496584112290293e-10,-1.6789272194728255e-09,-2.946872766988967e-05,-1.4033503248356283e-08,1.1942026136436933e-05,-4.849425749853253e-09,-6.327809387585148e-09,4.853291102335788e-10
145,5.646374773959906e-06,-6.344862413243391e-10,-4.405933395901229e-10,-1.6952981241047382e-09,-6.389640162751675e-06,-1.4129909686744213e-08,-1.798171274143299e-07,-4.49108483735472e-09,-6.389200279954821e-09,4.853291102335788e-10
146,5.646334187758839e-06,-6.372147254296578e-10,-4.425828592502512e-10,-1.6996182239381596e-09,-6.389533979245243e-06,-1.4160832506604493e-08,-1.7983866713395925e-07,-4.49108483735472e-09,-6.411028152797371e-09,4.853291102335788e-10
147,2.649922905106905e-06,-6.517666406580247e-10,-4.526441443886142e-10,-1.6996182239381596e-09,-3.750387506329389e-06,-1.4331817510537803e-08,1.4947778171352677e-06,-4.49108483735472e-09,-6.520622264361009e-09,4.853291102335788e-10
148,8.901742935964717e-06,-6.864411261631176e-10,-4.767457539855968e-10,-1.6996182239381596e-09,-2.946983822685846e-05,-1.4739271136932075e-08,1.1942643732899151e-05,-5.052243068348616e-09,-6.781647243769839e-09,4.853291102335788e-10
149,8.900525914050373e-06,-7.717062544543296e-10,-5.35919753019698e-10,-1.6996182239381596e-09,-2.9469506774088895e-05,-1.573789631947875e-08,1.1943082277412352e-05,-5.4060365073382854e-09,-7.425114745274186e-09,4.853291102335788e-10
150,8.899549014297495e-06,-8.085407898761332e-10,-5.615561349259224e-10,-1.6996182239381596e-09,-2.9469736052716487e-05,-1.617263478692621e-08,1.194367714078871e-05,-1.04919308796525e-08,-7.70251062931493e-09,4.853291102335788e-10
151,8.89827697641665e-06,-7.989910955075175e-10,-5.549622983380686e-10,-1.6996182239381596e-09,-2.9469053462359016e-05,-1.6061676433309913e-08,1.1943968207343998e-05,-1.622902345843613e-08,-7.630205800523981e-09,4.853291102335788e-10
152,8.897337535419272e-06,-7.877360985730775e-10,-5.470610631164163e-10,-1.6996182239381596e-09,-2.9469222474829397e-05,-1.592707121744752e-08,1.1944514386816917e-05,-1.737498678267002e-08,-7.54425855120644e-09,4.853291102335788e-10
153,8.895287270062476e-06,-7.756852937745862e-10,-5.385913937061559e-10,-1.6996182239381596e-09,-2.9466200866148366e-05,-1.5785190043970942e-08,1.1944042413268277e-05,-1.6581907402724028e-08,-7.45421857573092e-09,4.853291102335788e-10
154,8.89356769095815e-06,-7.614744390593842e-10,-5.28814325662097e-10,-1.6996182239381596e-09,-2.946400414670166e-05,-1.561966200824827e-08,1.1943811772957523e-05,-1.4710167306475341e-08,-7.346898200921714e-09,4.853291102335788e-10
155,8.892107346802273e-06,-7.497646947740577e-10,-5.207425601838622e-10,-1.6996182239381596e-09,-2.9462485263419352e-05,-1.548323780298233e-08,1.1943788367936719e-05,-1.428088580723852e-08,-7.25867721484974e-09,4.853291102335788e-10
156,8.890628971884725e-06,-7.452172212651931e-10,-5.175024853087962e-10,-1.6996182239381596e-09,-2.9460852423638724e-05,-1.542684913147241e-08,1.1943717233097899e-05,-1.2281816452741623e-08,-7.224116416182369e-09,4.853291102335788e-10
157,8.889242522618459e-06,-7.413518687826581e-10,-5.148308446223382e-10,-1.6996182239381596e-09,-2.9459441877279003e-05,-1.5381374396383762e-08,1.1943707994818588e-05,-1.194530341308564e-08,-7.194557838374749e-09,4.853291102335788e-10
158,8.887827238296593e-06,-7.441940397256985e-10,-5.168772077013273e-10,-1.6996182239381596e-09,-2.9457915700320267e-05,-1.5414116205647588e-08,1.194366056533176e-05,-1.0179064702242613e-08,-7.2168404585681856e-09,4.853291102335788e-10
159,8.886478665104999e-06,-7.497646947740577e-10,-5.207425601838622e-10,-1.6996182239381596e-09,-2.945650485326654e-05,-1.547959982417524e-08,1.1943633639866251e-05,-9.298673830926418e-09,-7.25867721484974e-09,4.853291102335788e-10
160,8.885245853993068e-06,-7.604512575198896e-10,-5.281322046357673e-10,-1.6996182239381596e-09,-2.9455390635848083e-05,-1.561056706123054e-08,1.1943696799972513e-05,-1.1428710422478616e-08,-7.3391674959566444e-09,4.853291102335788e-10
161,8.884357370575263e-06,-7.710241334279999e-10,-5.355218490876723e-10,-1.6996182239381596e-09,-2.945523132042926e-05,-1.5732439351268113e-08,1.1944058271156715e-05,-1.663283910602331e-08,-7.4196577770635486e-09,4.853291102335788e-10
162,-2.3847534009746596e-06,-7.742073648842052e-10,-5.377387424232438e-10,-1.6996182239381596e-09,1.5170146048888402e-05,-1.5625118976458907e-08,-1.1368683772161603e-13,-1.796797732822597e-08,-7.443304639309645e-09,4.853291102335788e-10
163,-2.3847408954225102e-06,-7.738663043710403e-10,-5.37397681910079e-10,-1.6993908502627164e-09,1.5169643258963251e-05,-1.550142769701779e-08,0.0,-1.796797732822597e-08,-7.440576155204326e-09,4.853291102335788e-10
164,-2.384742543881657e-06,-7.651124178664759e-10,-5.313722795108333e-10,-1.6996182239381596e-09,1.516988085720402e-05,-1.5543264453299344e-08,0.0,-1.796797732822597e-08,-7.374183041974902e-09,4.853291102335788e-10
165,-2.3847322125902792e-06,-7.388507583527826e-10,-5.130118552187923e-10,-1.6996182239381596e-09,1.517039738758888e-05,-1.520675141364336e-08,0.0,-1.796797732822597e-08,-7.17636794433929e-09,4.853291102335788e-10
166,-2.3861280942227836e-06,-6.864411261631176e-10,-4.767457539855968e-10,-1.6996182239381596e-09,1.5218520725361308e-05,-1.4731995179317892e-08,0.0,-1.796797732822597e-08,-6.781647243769839e-09,4.853291102335788e-10
167,2.248581997141069e-05,-6.42216946289409e-10,-4.459934643818997e-10,-1.6996182239381596e-09,-5.548329187905954e-05,-1.4220859156921506e-08,2.4330090420317337e-05,-1.5537807485088706e-08,-6.447862688219175e-09,4.853291102335788e-10
168,1.2751584520742654e-05,-4.959872512699803e-10,-3.4447111829649657e-10,-1.4199486031429842e-09,2.372649328208354e-05,-1.2505552149377763e-08,1.0984043228745577e-05,-4.4919943320564926e-09,-5.3462372306967154e-09,4.853291102335788e-10
169,1.2752441428176553e-05,-4.953051302436506e-10,-3.439595275267493e-10,-1.4184138308337424e-09,2.3725164624011086e-05,-1.2496457202360034e-08,1.0984232062583033e-05,-4.4919943320564926e-09,-5.341235009836964e-09,4.853291102335788e-10
170,1.2752974519969484e-05,-5.076969955553068e-10,-3.525997271935921e-10,-1.4433680917136371e-09,2.3723839262856927e-05,-1.2641976354643703e-08,1.0984333698615956e-05,-4.4919943320564926e-09,-5.434230843093246e-09,4.853291102335788e-10
171,1.2753249350794249e-05,-5.385061285778647e-10,-3.7397285268525593e-10,-1.5045316104078665e-09,2.3723499680272653e-05,-1.3003955245949328e-08,1.0984352798004693e-05,-4.4919943320564926e-09,-5.666606739396229e-09,4.853291102335788e-10
172,1.2753188393332948e-05,-5.9867488744203e-10,-4.157527655479498e-10,-1.6241301636910066e-09,3.488884090074862e-05,-1.370972313452512e-08,1.0984201367136848e-05,-4.4919943320564926e-09,-6.119989848230034e-09,4.853291102335788e-10
173,1.2753574011981073e-05,-6.301661414909177e-10,-4.376374818093609e-10,-1.6867147678567562e-09,3.4890155916400545e-05,-1.4077158994041383e-08,1.0984411119352444e-05,-4.4919943320564926e-09,-6.357367965392768e-09,4.853291102335788e-10
174,1.2753567503409613e-05,-6.212985681486316e-10,-4.3149839257239364e-10,-1.6692638382664882e-09,3.489088112473837e-05,-1.3975295587442815e-08,1.0984371556332917e-05,-4.4919943320564926e-09,-6.290974852163345e-09,4.853291102335788e-10
175,1.275341706019617e-05,-6.095888238633052e-10,-4.233697836752981e-10,-1.6460717233712785e-09,3.489166397230292e-05,-1.3838871382176876e-08,1.0984276286762906e-05,-4.4929038267582655e-09,-6.2027538660913706e-09,4.853291102335788e-10
176,1.2753262161879775e-05,-5.941274139331654e-10,-4.1256953409174457e-10,-1.6150352166732773e-09,3.4890131018983084e-05,-1.3653334463015199e-08,1.0984259688484599e-05,-4.4929038267582655e-09,-6.085429049562663e-09,4.853291102335788e-10
177,1.2753052693881273e-05,-5.830997906741686e-10,-4.049525159643963e-10,-1.5931505004118662e-09,3.488630011361238e-05,-1.3524186215363443e-08,1.0984324831042613e-05,-4.4929038267582655e-09,-6.002665031701326e-09,4.853291102335788e-10
178,1.2752543597116528e-05,-5.753690857090987e-10,-3.9955239117261954e-10,-1.5777459339005873e-09,3.488183278932411e-05,-1.3435055734589696e-08,1.0984366497268638e-05,-4.4929038267582655e-09,-5.944457370787859e-09,4.853291102335788e-10
179,-1.1476246967845327e-05,-5.724132279283367e-10,-3.9756287151249126e-10,-1.5720615920145065e-09,-2.4981963520076533e-05,-1.340231392532587e-08,7.031251721399765e-05,-4.4929038267582655e-09,-5.922174750594422e-09,4.853291102335788e-10
180,1.2755660041108285e-05,-5.657057045027614e-10,-3.92901711165905e-10,-1.5586465451633558e-09,3.479188149668744e-05,-1.3325916370376945e-08,1.098740955995936e-05,-4.4919943320564926e-09,-5.871925168321468e-09,4.853291102335788e-10
181,1.2752016381512021e-05,-5.663878255290911e-10,-3.9335645851679146e-10,-1.5600107872160152e-09,3.4833217632979085e-05,-1.3331373338587582e-08,1.0984681317438572e-05,-4.4929038267582655e-09,-5.876927389181219e-09,4.853291102335788e-10
182,1.275093282515627e-05,-5.724132279283367e-10,-3.9756287151249126e-10,-1.5721184354333673e-09,3.482395487708345e-05,-1.340231392532587e-08,1.0984040230255232e-05,-4.4929038267582655e-09,-5.922174750594422e-09,4.853291102335788e-10
183,1.6726231459893517e-06,-5.817355486215092e-10,-4.0392933442490175e-10,-1.5905925465631299e-09,-5.6019885050773155e-06,-1.3511453289538622e-08,1.8571409416414408e-06,-4.4919943320564926e-09,-5.991751095280051e-09,4.853291102335788e-10
184,6.733554314161363e-07,-5.915126166655682e-10,-4.108073881070595e-10,-1.6100329958135262e-09,-2.9471614197973395e-06,-1.3626049621962011e-08,2.1106624126062583e-06,-4.4929038267582655e-09,-6.066784408176318e-09,4.853291102335788e-10
185,-2.4391098101261832e-06,-5.975380190648139e-10,-4.150138011027593e-10,-1.6220838006120175e-09,-0.00011324048720359572,-1.36969902087003e-08,0.0001069861469181526,-4.705725586973131e-09,-6.112259143264964e-09,4.853291102335788e-10
186,-2.4391447794869237e-06,-6.004938768455759e-10,-4.170033207628876e-10,-1.627540768822655e-09,-6.050977721959938e-05,-1.3729732017964125e-08,5.4253044497663946e-05,-1.0008079698309302e-08,-6.1331775214057416e-09,4.853291102335788e-10
187,-2.4392013138196944e-06,-5.961737770121545e-10,-4.140474629821256e-10,-1.6193553165066987e-09,-4.6984108102532855e-05,-1.3682438293471932e-08,4.072731385001056e-05,-1.3924363884143531e-08,-6.101345206843689e-09,4.853291102335788e-10
188,-2.439228826034423e-06,-5.77074388274923e-10,-4.007461029686965e-10,-1.5811565390322357e-09,-4.0200249119330356e-05,-1.3456883607432246e-08,3.394331777187842e-05,-1.6072590369731188e-08,-5.9576450439635664e-09,4.853291102335788e-10
189,-2.439259297659646e-06,-5.395293101173593e-10,-3.7471181713044643e-10,-1.5065779734868556e-09,-3.595281041474991e-05,-1.3016688171774149e-08,2.9696053353440916e-05,-1.4424585970118642e-08,-5.6745648180367425e-09,4.853291102335788e-10
190,-2.4392825288543918e-06,-5.041442818765063e-10,-3.5009861676371656e-10,-1.4360921340994537e-09,-3.297525064885055e-05,-1.260377757716924e-08,2.6718626962268225e-05,-1.1217707651667297e-08,-5.407628123066388e-09,4.853291102335788e-10
191,-2.439299281675744e-06,-4.1811176743067335e-10,-2.9041302695986815e-10,-1.2651071301661432e-09,-3.0740077708054e-05,-1.1592419468797743e-08,2.448351735621076e-05,-9.700670489110053e-09,-4.7593857743777335e-09,4.853291102335788e-10
192,-2.4393152937562945e-06,-4.220339633320691e-10,-2.930846676463261e-10,-1.2726104614557698e-09,-2.898256413221933e-05,-1.163789420388639e-08,2.272611126217952e-05,-7.769813237246126e-09,-4.789171725860797e-09,4.853291102335788e-10
193,-2.4393287212376435e-06,-4.234266270941589e-10,-2.9405100576695986e-10,-1.2755663192365319e-09,-2.7553504748275378e-05,-1.1657903087325394e-08,2.1297138353967988e-05,-6.890331860631704e-09,-4.7996309149311855e-09,4.853291102335788e-10
194,-2.439339723991907e-06,-4.326636826590402e-10,-3.0047431209823117e-10,-1.2942109606228769e-09,-2.636177373600853e-05,-1.17652234621346e-08,2.0105477669318956e-05,-6.453774403780699e-09,-4.868752512265928e-09,4.853291102335788e-10
195,-2.439365392348236e-06,-4.616538262780523e-10,-3.20653725793818e-10,-1.3517365005100146e-09,-1.3405857069982132e-05,-1.2103555491194129e-08,1.90924879075856e-05,-5.293259164318442e-09,-5.087485988042317e-09,4.853291102335788e-10
196,-2.4393659945332047e-06,-5.150866400072118e-10,-3.5777247830992565e-10,-1.4581473806174472e-09,-1.2529903485777795e-05,-1.2729287846013904e-08,1.8216532839118365e-05,-5.452420737128705e-09,-5.490619514603168e-09,4.853291102335788e-10
197,-2.4393449820081514e-06,-5.437641448224895e-10,-3.7766767491120845e-10,-1.5149907994782552e-09,-2.3706061821348337e-05,-1.3065800885669887e-08,1.744950116154294e-05,-1.140506356023252e-08,-5.706397132598795e-09,4.853291102335788e-10
198,-2.4393452253690384e-06,-5.377955858421046e-10,-3.7346126191550866e-10,-1.502939994679764e-09,-2.3027953012802536e-05,-1.2996679288335145e-08,1.677134116310241e-05,-1.3176759239286184e-08,-5.661149771185592e-09,4.853291102335788e-10
199,-2.43935260968442e-06,-5.222204890742432e-10,-3.6266101233195513e-10,-1.4720171748194844e-09,-2.242232359966601e-05,-1.2812961358577013e-08,1.6165869401076296e-05,-8.390998118557036e-09,-5.543597580981441e-09,4.853291102335788e-10
200,7.903977746082091e-06,-5.09118081026827e-10,-3.5356606531422585e-10,-1.446096575818956e-09,-9.016227778602115e-06,-1.2660166248679161e-08,-5.957364930953194e-08,-4.4929038267582655e-09,-5.445144779514521e-09,4.853291102335788e-10
201,7.903463796310461e-06,-4.988010005035903e-10,-3.4640379453776404e-10,-1.4251781976781785e-09,-8.999449647717483e-06,-1.2540112948045135e-08,-7.27630335230814e-08,-4.49108483735472e-09,-5.3678377298638225e-09,4.853291102335788e-10
202,3.9693982810432796e-05,-4.907008133159252e-10,-3.4077629607054405e-10,-1.4094894140725955e-09,-6.300292735943153e-05,-1.2443706509657204e-08,1.464365494510536e-05,-4.52837412012741e-09,-5.3062194638187066e-09,4.853291102335788e-10
203,2.5253341925177445e-05,-4.846754109166795e-10,-3.3656988307484426e-10,-1.3974386092741042e-09,-4.812080385357997e-05,-1.2372765922918916e-08,1.4197875415609347e-05,-7.845301297493279e-09,-5.26074472873006e-09,4.853291102335788e-10
204,1.9317657355214022e-05,-4.804121545021189e-10,-3.3367086871294305e-10,-1.3892531569581479e-09,-4.177799524330363e-05,-1.2323653209023178e-08,1.379837219175941e-05,-8.729330147616565e-09,-5.2286850404925644e-09,4.853291102335788e-10
205,1.5939846767644417e-05,-4.78308948004269e-10,-3.3213609640370123e-10,-1.3847056834492832e-09,-3.802521800044448e-05,-1.2298187357373536e-08,1.343021334961198e-05,-8.241840987466276e-09,-5.213223630562425e-09,4.853291102335788e-10
206,1.3684414987934451e-05,-4.825153609999688e-10,-3.3514879760332406e-10,-1.3931185094406828e-09,-3.542286887326649e-05,-1.2347300071269274e-08,1.3089532289255634e-05,-8.985807653516531e-09,-5.24528331879992e-09,4.853291102335788e-10
207,1.2036584114463711e-05,-4.857554358750349e-10,-3.3730884752003476e-10,-1.3997123460285366e-09,-3.3452687107656055e-05,-1.2385498848743737e-08,1.2773066145301141e-05,-1.0420990292914212e-08,-5.268702807370573e-09,4.853291102335788e-10
208,1.0760686587628831e-05,-4.931450803269399e-10,-3.425384420552291e-10,-1.4147190086077899e-09,-3.187612471216556e-05,-1.2474629329517484e-08,1.2478066875081063e-05,-1.1687006917782128e-08,-5.324864105205052e-09,4.853291102335788e-10
209,9.73191754771865e-06,-5.012736892240355e-10,-3.481659405224491e-10,-1.4306351658888161e-09,-3.056621150394942e-05,-1.2569216778501868e-08,1.2202312557126315e-05,-1.5295881894417107e-08,-5.386709744925611e-09,4.853291102335788e-10
210,-2.384966037993763e-06,-5.09118081026827e-10,-3.5356606531422585e-10,-1.4458692021435127e-09,1.517009439387351e-05,-1.2434611562639475e-08,0.0,-1.796797732822597e-08,-5.445144779514521e-09,4.853291102335788e-10
211,-2.3849855779189966e-06,-5.070148745289771e-10,-3.5208813642384484e-10,-1.4417764759855345e-09,1.516983911386871e-05,-1.1656084097921848e-08,0.0,-1.796797732822597e-08,-5.429228622233495e-09,4.853291102335788e-10
212,-2.384999810089994e-06,-4.956177690473851e-10,-3.4418690120219253e-10,-1.4190391084412113e-09,1.5169831767716675e-05,-1.1539668776094913e-08,0.0,-1.796797732822597e-08,-5.34373612026684e-09,4.853291102335788e-10
213,-2.385021232953477e-06,-4.623643690138124e-10,-3.211653165635653e-10,-1.3533281162381172e-09,1.5170136443683082e-05,-1.1812517186626792e-08,0.0,-1.796797732822597e-08,-5.092942956252955e-09,4.853291102335788e-10
214,8.875343752437958e-06,-4.297930900065694e-10,-2.984847924381029e-10,-1.2882992450613528e-09,-2.9445604365962397e-05,-1.1730662663467228e-08,1.1943565651853357e-05,-1.6400008462369442e-08,-4.8476067604497075e-09,4.853291102335788e-10
215,8.874944189531922e-06,-3.9054270928318147e-10,-2.7119995138491504e-10,-1.2103100743843243e-09,-2.9444683762636143e-05,-1.1270458344370127e-08,1.1943311296950213e-05,-1.3144017430022359e-08,-4.551566235022619e-09,4.853291102335788e-10
216,8.874749777129892e-06,-3.9335645851679146e-10,-2.731894710450433e-10,-1.2155396689195186e-09,-2.9444355553062983e-05,-1.1305019143037498e-08,1.1943244584636467e-05,-1.0828443919308484e-08,-4.57271198683884e-09,4.853291102335788e-10
217,8.874589728229923e-06,-3.951470262109069e-10,-2.743831828411203e-10,-1.2191776477266103e-09,-2.9444111697057112e-05,-1.1325028026476502e-08,1.194320442349347e-05,-9.5042196335271e-09,-4.586127033689991e-09,4.853291102335788e-10
218,8.874462643333335e-06,-4.035882739117369e-10,-2.8035174182150513e-10,-1.236458047060296e-09,-2.9443958109215574e-05,-1.1423253454267979e-08,1.1943190465212369e-05,-9.145878721028566e-09,-4.650019036489539e-09,4.853291102335788e-10
219,8.874292071056329e-06,-4.297930900065694e-10,-2.984847924381029e-10,-1.2882992450613528e-09,-2.944366724657778e-05,-1.1728843674063683e-08,1.1943130128699629e-05,-7.875314622651786e-09,-4.8476067604497075e-09,4.853291102335788e-10
220,8.874081793084374e-06,-4.807816367247142e-10,-3.338982423883863e-10,-1.3894805306335911e-09,-2.9443243282967928e-05,-1.2330929166637361e-08,1.194302726180188e-05,-6.712980393785983e-09,-5.23186827194877e-09,4.853291102335788e-10
221,8.874273283440606e-06,-5.066169705969514e-10,-3.518607627484016e-10,-1.4410943549592048e-09,-2.9444008241821886e-05,-1.2631062418222427e-08,1.1943307650986793e-05,-1.3331373338587582e-08,-5.426272764452733e-09,4.853291102335788e-10
222,-2.3850966925920147e-06,-5.023537141823908e-10,-3.489049049676396e-10,-1.4326815289678052e-09,1.5171039898381744e-05,-1.2440068530850112e-08,2.842170943040401e-14,-1.796797732822597e-08,-5.394213076215237e-09,4.853291102335788e-10
223,8.874224749996957e-06,-4.857554358750349e-10,-3.3730884752003476e-10,-1.3997123460285366e-09,-2.9444146171588947e-05,-1.2383679859340191e-08,1.1943396444007861e-05,-1.5139448805712163e-08,-5.268702807370573e-09,4.853291102335788e-10
224,8.87398708619057e-06,-4.743867521028733e-10,-3.2946445571724325e-10,-1.3774297258350998e-09,-2.9443524913772305e-05,-1.225271262228489e-08,1.1943208022064852e-05,-9.815266821533442e-09,-5.183437679079361e-09,4.853291102335788e-10
