,PL battery large storage 2023,PL hydro PSH storage 2023
121,8.88248884969281e-06,1.1166312977379969e-05
122,8.883281449544283e-06,1.116625668683228e-05
123,8.884086393233894e-06,1.1166210001642115e-05
124,8.884780096786503e-06,1.116605181088995e-05
125,8.884932180549946e-06,1.1165401284228603e-05
126,8.886680918728733e-06,1.1166223829767554e-05
127,8.887675393755854e-06,1.1166344926768742e-05
128,8.8885217185763e-06,1.1166323641433106e-05
129,8.889339871841651e-06,1.1166263930105589e-05
130,8.890111001854685e-06,1.1166156845477857e-05
131,8.890950571891984e-06,1.1166092028640413e-05
132,8.89110948729436e-06,1.1165414007382839e-05
133,8.892610150100348e-06,1.1165936449299228e-05
134,8.8933678215556e-06,1.1165796775703622e-05
135,8.894477220378462e-06,1.1165968273010374e-05
136,8.895634021046088e-06,1.1166173375878007e-05
137,8.896714590701435e-06,1.116630089696382e-05
138,8.897879963292506e-06,1.1166490655133338e-05
139,8.899753160491531e-06,1.116727617258141e-05
140,8.899962952865922e-06,1.1166607713389385e-05
141,8.900649016595674e-06,1.1166330968211124e-05
142,8.901589495921276e-06,1.1166242421325751e-05
143,8.902561074220644e-06,1.1166132521328446e-05
144,8.901896342919445e-06,1.1164563248759513e-05
145,-139.99999435362523,-1.798171274143299e-07
146,-139.9999943536658,-1.7983866713395925e-07
147,-101.23879444499892,1.4947778171352677e-06
148,8.901742935964717e-06,1.1165184620342931e-05
149,8.900525914050373e-06,1.1165625829968407e-05
150,8.899549014297495e-06,1.116622429388702e-05
151,8.89827697641665e-06,1.116651712142826e-05
152,8.897337535419272e-06,1.116706659161354e-05
153,8.895287270062476e-06,1.1166591781092236e-05
154,8.89356769095815e-06,1.11663597519851e-05
155,8.892107346802273e-06,1.1166336206793967e-05
156,8.890628971884725e-06,1.1166264643062518e-05
157,8.889242522618459e-06,1.1166255348837298e-05
158,8.887827238296593e-06,1.1166207632421735e-05
159,8.886478665104999e-06,1.1166180543172976e-05
160,8.885245853993068e-06,1.1166244082088533e-05
161,8.884357370575263e-06,1.116660773006539e-05
162,128.2977389515323,950.6694034086662
163,128.56417236699227,1545.1581021327831
164,127.90395369579495,1529.6721491717083
165,118.75946906792738,630.4520804910385
166,4.86463822677836,8.380401286650553
167,2.248581997141069e-05,2.357740941002649e-05
168,-73.69366444723728,-910.4514481363408
169,-56.5655415426142,-707.4160292509696
170,-47.60186876113135,-695.6732190047834
171,-44.15521213491412,-797.4061630710115
172,-46.367833039039986,-921.1148898797092
173,-41.09586355117349,-591.2591817567763
174,-41.33960043720636,-705.1105564482666
175,-43.62650991604148,-956.9254853217374
176,-46.52621229948527,-905.3235972870557
177,-49.396920122121244,-645.785076741558
178,-57.25618494741493,-494.139777507578
179,82.9000788909596,7.031251721399765e-05
180,-25.071336102711417,-19.50675430773406
181,-43.1518913165163,-31.86019129373129
182,-67.05143945465886,-88.02769951835519
183,1.6726231459893517e-06,1.8571409416414408e-06
184,6.733554314161363e-07,2.1106624126062583e-06
185,29.226610098198382,0.00010625114901513305
186,50.051764926170335,5.351314618062212e-05
187,24.376918060596353,3.998405386080369e-05
188,23.13179030719747,3.3197336172760637e-05
189,18.02272401843991,2.894771878536107e-05
190,16.336175576570028,2.5968184751178135e-05
191,15.285542868478121,2.3731146354192796e-05
192,14.425044488075212,2.1971948172540886e-05
193,13.779300854171913,2.05412923913582e-05
194,13.268092774215127,1.934803856632058e-05
195,12.394646906493575,1.833352890565868e-05
196,12.2398012384934,1.745612174327779e-05
197,12.66786753420448,1.668769689655423e-05
198,12.561317219088043,1.6008190244711233e-05
199,12.232426312058276,1.5401414842362404e-05
200,-139.99999209602225,-5.957364930953194e-08
201,-139.9999920965362,-7.27630335230814e-08
202,3.9693982810432796e-05,1.3875303667962465e-05
203,2.5253341925177445e-05,1.3428376800420625e-05
204,1.9317657355214022e-05,1.302766399302759e-05
205,1.5939846767644417e-05,1.2658322796839144e-05
206,1.3684414987934451e-05,1.231648518882798e-05
207,1.2036584114463711e-05,1.1998886139241672e-05
208,1.0760686587628831e-05,1.1702775800762001e-05
209,9.73191754771865e-06,1.1425931499034448e-05
210,85.27152397967932,802.5284156920534
211,69.25639327469474,1419.3451310494788
212,55.59129216273813,1364.4133961785774
213,46.61299837267516,665.3304154784886
214,8.875343752437958e-06,1.1166112929214816e-05
215,8.874944189531922e-06,1.11658570393968e-05
216,8.874749777129892e-06,1.1165789926149982e-05
217,8.874589728229923e-06,1.1165749524681896e-05
218,8.874462643333335e-06,1.1165735484666651e-05
219,8.874292071056329e-06,1.1165674786444812e-05
220,8.874081793084374e-06,1.1165571300675162e-05
221,8.874273283440606e-06,1.1165853388970539e-05
222,31.680786346216074,165.06487989071792
223,8.874224749996957e-06,1.1165942719714079e-05
224,8.87398708619057e-06,1.1165753155114005e-05
225,8.873689084686672e-06,1.1165499948545066e-05
226,8.873821303212568e-06,1.1165663433849679e-05
227,8.873937058878308e-06,1.1165809267822398e-05
228,8.873910000973617e-06,1.1165814125249304e-05
229,8.873887056597184e-06,1.1165819659191044e-05
230,8.873880085093677e-06,1.116583735997123e-05
231,8.873884258153741e-06,1.1165862839265198e-05
232,8.873919177767166e-06,1.1165915897136662e-05
233,8.874243320307665e-06,1.1166243916278513e-05
234,35.007167025217406,814.0711642517508
235,36.91755208676118,1291.076054774847
236,38.552501661349574,1156.011260725111
237,35.927134686391824,414.8717044860901
238,8.874866676873033e-06,1.1166587046479524e-05
239,8.874898530954688e-06,1.1166526671008029e-05
240,8.875188116674187e-06,1.116671244725902e-05
241,8.875510245877653e-06,1.1166928059835532e-05
242,8.875838867509242e-06,1.1167148286157249e-05
243,8.876144220925405e-06,1.1167343872648858e-05
244,8.87645321294737e-06,1.1167538838847317e-05
245,8.876983126020806e-06,1.1167941755842225e-05
246,68.41811366906903,175.61866507275556
247,89.52356203431697,190.52113369982365
248,7.240260183789704,11.146610142204146
249,9.435533833943867e-06,1.1677943630419331e-05
250,1.0052713603471756e-05,1.2236793159137649e-05
251,1.0755143691281544e-05,1.2874822142400124e-05
252,1.1565388553000188e-05,1.361276399332339e-05
253,1.2515084209425075e-05,1.4480539875487398e-05
254,1.365042434079897e-05,1.5521749761210693e-05
255,1.5041975215019287e-05,1.6803271384063247e-05
256,1.680352459225372e-05,1.8435178438383124e-05
257,1.913357179238889e-05,2.061537149021731e-05
258,2.2435271139694855e-05,2.373353885084693e-05
259,2.7674225785736454e-05,2.8707763297733282e-05
260,3.802188301156844e-05,3.8506859442751775e-05
261,7.700861772613971e-05,7.435454018894913e-05
262,2.1789867129542274e-06,3.070861009239596e-06
263,-63.608971087266035,-146.45495561665302
264,-54.5090259073085,-510.91599582836517
265,-48.12597059110639,-605.7743795960879
266,-45.486124094715954,-848.8889172106853
267,-45.14739453308481,-701.1302683444037
268,-45.208301759658916,-697.7626576389133
269,-41.67810035925687,-184.97774546527688
270,149.9999109499397,159.88970171426595
271,-32.42132481301078,-94.87213321080564
272,-39.04792743660018,-331.22667808622236
273,-39.54279883884618,-701.7795422901794
274,-39.079404391506436,-721.0443931514183
275,-39.156400416372,-731.9533321042704
276,-40.00364014519425,-742.9395152429439
277,-41.786313688247134,-586.1688854890962
278,-46.02209820444031,-558.7338861418659
279,-52.70753401443776,-396.6939336201738
280,-36.4685798781215,-68.57248191126834
281,2.256140936557902e-06,3.169398004270718e-06
282,67.91009907570523,1061.8160512421757
283,53.07404407928465,613.4474133376151
284,43.80273261676073,787.0439790116068
285,38.67520798522317,477.86777426398
286,36.098103740495034,370.8666646919402
287,34.583460182642604,329.2122273080185
288,33.90052059444035,295.54640386431805
289,34.06152640163692,283.1093650756212
290,35.088993146143224,285.8438257539242
291,36.193215165909756,259.5973884327589
292,38.06745664584221,247.01884340050643
293,44.68716892657578,351.51966356897077
294,44.99679358045976,370.1894094764847
295,58.860672264863524,225.56514593188928
296,-2.2583254421140917e-07,3.3233076736536564e-07
297,-120.23519564183246,-263.8681645143818
298,-117.585580905079,-432.3169212336909
299,-116.67109681321445,-432.8627113067146
300,-115.67008478477088,-431.8974214919912
301,-120.33170728765717,-308.3616570425324
302,-9.506328225793471,-4.3666330016836925
303,-2.3017646960939533e-07,3.323569719097645e-07
304,65.25971566281001,96.40842481838952
305,53.62145622454831,349.08320095288565
306,55.70360877349888,506.2165243220997
307,54.30400354104135,601.4180046489906
308,52.15758794409114,550.185602928276
309,48.70079198434591,443.8780207509165
310,47.44159953120922,424.0129064705908
311,50.80257123390103,483.5248957927409
312,51.53053207724828,387.23942360756723
313,52.44987059245568,228.52087981486312
314,48.49806167871854,171.44114481056502
315,16.026895258290164,11.263817406312446
316,-139.99999208384338,3.3255395838511375e-07
317,143.50329181422657,5.009719026988494
318,7.06172803997243e-07,3.327184439395445e-07
319,1.6372133913100185e-06,-353.33830689868927
320,-27.806252036689447,-1129.9999993192437
321,-12.19388480295815,-1129.9999993192448
322,-139.99994710809693,-1129.9999993251517
323,-139.9999839849318,-1129.9999993436393
324,-139.99998398507597,-1129.9999993436393
325,-139.99994710883607,-1129.9999993251508
326,7.511513407543451e-06,-1126.764634653271
327,-5.52336421827664e-06,-39.59369178056706
328,3.8197123255433367e-07,3.3264523124278364e-07
329,80.14774620841135,1153.2140926559541
330,62.419992913598755,1134.7189781832587
331,55.20887458315456,1067.944301369043
332,46.442920922972256,1025.5731918849747
333,46.19514870985817,923.9993129346764
334,45.28740503626719,783.6991243297125
335,43.22652127233086,445.2812802250401
336,49.20984623218105,892.5924825938127
337,51.96467048419818,484.83088217079575
338,56.11198703394006,297.43988461661456
339,63.78487987751349,217.22987139107389
340,-7.062022530763884e-06,1.0411031258773977e-06
341,4.669550886637457e-07,2.1691365956144707e-06
342,1.0054215156688373e-05,6.010915359818628e-06
343,-4.145938474194987e-05,-47.8812686645275
344,2.8042285982790084e-06,-600.8595766430622
345,7.926656491026286e-06,-1129.9999578369705
346,-124.8249445642473,-1129.9999866424064
347,-103.49876029610367,-1129.999986642386
348,-123.99282920788352,-1129.999986642384
349,-122.88712955329316,-1129.999986642399
350,-124.7962852716671,-1129.9999866424387
351,1.378681060497654e-05,-984.2301581953963
352,-3.3422978966814805e-05,-57.029104708676726
353,3.110806917670545e-05,3.1525184736410435e-05
354,1.3421823750886898e-05,1.5245838188722525e-05
355,64.4757541358097,105.03480681754235
356,32.89878014082944,71.61785170265097
357,8.875230617370184e-06,1.116608813618152e-05
358,8.874334117107757e-06,1.1165430343030138e-05
359,8.873501828904611e-06,1.1164827814951817e-05
360,8.872678921007621e-06,1.116423157272381e-05
361,8.871942483936927e-06,1.1163718554208716e-05
362,8.871316995900209e-06,1.1163314319074635e-05
363,8.870706153180622e-06,1.1162927746586693e-05
364,8.870096999452376e-06,1.116254681010761e-05
365,8.869638011542577e-06,1.1162313545359705e-05
366,14.080684657860326,32.27156302257045
367,8.869669751027613e-06,1.116265692848058e-05
368,8.867877112224778e-06,1.1161043920769837e-05
369,8.867248646767504e-06,1.1160549098426906e-05
370,8.866535122837134e-06,1.1159975325527e-05
371,8.865925782351297e-06,1.1159509246449974e-05
372,8.865602719724001e-06,1.115932823518665e-05
373,8.865166647839345e-06,1.115904578545421e-05
374,8.864685737818256e-06,1.1158727757523614e-05
375,8.864224878115263e-06,1.115843895910598e-05
376,6.982098655234461,11.934569713101409
377,8.182123983955776,16.468076423023504
378,17.654596063540048,353.25807060776367
379,19.13531136656227,1555.2226687278871
380,16.290850649368103,893.9702103759016
381,7.418281901455251,15.197951713607642
382,7.26753828431221,14.54890990658247
383,8.862447037088361e-06,1.1157549508878208e-05
384,8.861758446308723e-06,1.115694999382727e-05
385,8.861553540771714e-06,1.1156838853127165e-05
386,8.861414344383763e-06,1.1156801548982149e-05
387,8.861279986153005e-06,1.1156773332788932e-05
388,8.861122529149758e-06,1.1156724979738636e-05
389,8.861276502210622e-06,1.1156979496353072e-05
390,6.659646247160042,14.672561490688338
391,6.431254085236254,13.98399902265876
392,8.86066454563981e-06,1.1156697038783964e-05
393,8.860386299555515e-06,1.1156536795531053e-05
394,8.860159111198575e-06,1.1156435226656756e-05
395,8.859959341573823e-06,1.1156372071843672e-05
396,8.859712226488972e-06,1.1156275861287927e-05
397,8.859593051806182e-06,1.115631759320419e-05
398,8.859504003860786e-06,1.1156400590850543e-05
399,8.859380680387906e-06,1.1156475680555288e-05
400,5.663647707047037,13.047462755834708
401,5.738768551467246,14.618527560830815
402,6.579212848883321,1211.0589002504103
403,149.99999822746594,1789.9999985520133
404,131.22751788090824,1783.082030888886
405,11.443306029789053,344.0171787964128
406,6.531082881527035,15.30422179814834
407,6.975683607349427,15.550548695300455
408,7.200660491187549,14.916000301107472
409,8.866257576483965e-06,1.1159301085439247e-05
410,8.867243096587966e-06,1.1159394037600081e-05
411,8.8687446794258e-06,1.1159977970320997e-05
412,8.870042972112103e-06,1.116036599188271e-05
413,13.428582680451537,24.090003738724594
414,17.260544776610143,27.95731792828277
415,30.473633961367987,28.767367329661525
416,1.1556388481132106e-05,1.1161785433813675e-05
417,1.6786552471707026e-05,1.1162062537624113e-05
418,3.73201260905232e-05,1.1157431661620214e-05
419,-72.88375822909468,-27.18542486635906
420,-100.35670466980703,-511.47280818404164
421,-129.81971493373712,-1122.4877644165372
422,-139.99997958751223,-1129.999985308338
423,-108.09905173712765,-1002.1142238367692
424,-48.84078752461325,-24.18747524587275
425,21.371714893701057,1.1163824511281964e-05
426,15.287106035892835,1.116453297669639e-05
427,149.9999860611698,124.88225363205757
428,149.9999860607033,117.7825647701588
429,84.72285988822134,1.117141654940069e-05
430,11.626408956866339,1.116408567086388e-05
431,12.144029705971008,1.1163985131920227e-05
432,12.874263137831619,1.1163956689596861e-05
433,13.750017028770838,1.116394583720317e-05
434,14.829497700284634,1.1163957963658446e-05
435,16.202550642988502,1.1163987572848004e-05
436,17.900859578035377,1.1163973832536002e-05
437,20.894076259030392,1.1164097284350528e-05
438,22.510506933927246,1.1164234898395308e-05
439,35.88613239699411,1.1164008406950893e-05
440,-8.350410703909961e-07,-1.7998176532563567e-07
441,-110.41128379773762,-812.6388633055512
442,-105.98061899858722,-981.3533790353918
443,-98.19092165168182,-751.8724890371886
444,-79.29733282290366,-594.8709600079178
445,-101.01919635619477,-533.9930832589272
446,-105.10063869574114,-122.24775774933191
447,-1.0273194444577994e-06,-1.7997764940799343e-07
448,2.9564270268242834e-05,1.1163537886935474e-05
449,1.3280947343992052e-05,1.1163825833206088e-05
450,36.755467267289234,76.99504847950328
451,83.64719722384912,1383.8945961335287
452,33.9408786881283,917.3923819778776
453,20.32786315443364,70.83229496332966
454,18.53114966364972,62.71088195232648
455,4.056207743193139,4.522363433106825
456,8.870430810822903e-06,1.1163422233322973e-05
457,8.870161581375898e-06,1.1163326992680994e-05
458,8.869955559914804e-06,1.1163293454530927e-05
459,8.869761000626338e-06,1.1163272099969578e-05
460,8.869585900860867e-06,1.1163270337078042e-05
461,13.9931323071166,53.465031715091165
462,14.152899282591756,61.94545544188115
463,13.656064214275608,57.52225465340447
464,8.873569605492582e-06,1.1167629833348477e-05
465,8.868986528291685e-06,1.116329241014841e-05
466,8.868938725391565e-06,1.1163334701339846e-05
467,8.871632248905008e-06,1.1166027818248364e-05
468,11.387552820660474,37.34749740922048
469,11.369615138730339,38.36064929220396
470,12.105983332681395,49.65630399846271
471,12.223426951110874,53.511758086498304
472,12.216677748922159,55.5739794530815
473,12.472176342167211,61.97705909436173
474,16.39421874219023,833.3419767581324
475,18.234635755264442,1724.7604503495063
476,16.230163201085333,591.9799957180421
477,12.598032721706046,59.924999156221176
478,12.675219057658758,56.62274167827838
479,12.418786976147837,48.78423456195769
480,8.869053959035373e-06,1.1163689156163303e-05
481,8.869110384395146e-06,1.1163655461824155e-05
482,8.869217839836365e-06,1.1163676846764198e-05
483,8.869358464627772e-06,1.1163735286871606e-05
484,8.869423979944387e-06,1.116372503866405e-05
485,8.869687070962135e-06,1.1163909350176717e-05
486,14.457324594847508,54.393056281611486
487,15.834279369640594,70.18535208532248
488,8.871429760293653e-06,1.116530129024009e-05
489,8.870322802637256e-06,1.1164104326527103e-05
490,8.870398215116414e-06,1.1164049042510101e-05
491,8.870518184104473e-06,1.1164038383219865e-05
492,8.870536667673776e-06,1.1163931738342907e-05
493,8.869286721890099e-06,1.1162611393828034e-05
494,8.86967106409012e-06,1.1162875439253478e-05
495,8.871153573935175e-06,1.1164207630961337e-05
496,8.871496498780921e-06,1.1164448627074377e-05
497,8.872105997854448e-06,1.1164947805276243e-05
498,31.187547556619045,183.42991282118703
499,40.75605307132477,245.59457657953905
500,42.08581159172708,302.4232333467764
501,56.29084000758155,304.01899647484726
502,9.164817367463842e-06,1.1419396156982253e-05
503,9.472898105399193e-06,1.16893164180021e-05
504,9.801262587957708e-06,1.197759801316046e-05
505,1.015215112492153e-05,1.2286194250378665e-05
506,1.0528640337745005e-05,1.2617478046679964e-05
507,1.0934169753901081e-05,1.297324453048489e-05
508,1.1375994893319684e-05,1.336115445858821e-05
509,1.1856582996708502e-05,1.3783253247793951e-05
510,1.238167609407759e-05,1.4243356525800194e-05
511,1.2958498040603584e-05,1.4748546397033984e-05
512,1.3596501947530086e-05,1.5306774292719438e-05
513,1.4308303095577918e-05,1.592858563216555e-05
514,1.5110277725761154e-05,1.662727809056047e-05
515,1.6023854789686562e-05,1.741964916367547e-05
516,1.7078719164514684e-05,1.8328812646288008e-05
517,1.8317161966590646e-05,1.9385148081870027e-05
518,1.9801046300757887e-05,2.0619651237694238e-05
519,2.1636149233011915e-05,2.215049686611105e-05
520,2.3969142612044448e-05,2.4034110124302832e-05
521,2.7072975141826392e-05,2.6461356954891944e-05
522,3.1494096655256465e-05,2.9762055744604696e-05
523,3.8540755404738863e-05,3.463211721791565e-05
524,5.258426623389566e-05,4.290000916848001e-05
525,0.00010870204310527458,6.0926745645056325e-05
526,7.468130529560424e-07,-0.00015347157244747947
527,-106.35156938169351,-1129.9999993192541
528,-98.53975367126095,-1129.9999993192555
529,-94.1706752438457,-1129.9999993192555
530,-94.16696753472742,-1129.9999993192557
531,-98.60955995842978,-1129.9999993192557
532,-108.16147324580727,-1129.9999993192557
533,4.534387206063512e-06,-502.9142356898114
534,149.99999060412324,3.3248399643388136e-07
535,149.9999975360218,184.71550458922914
536,149.9999906031899,3.3240181306881984e-07
537,-92.5196693179944,-254.62846056232075
538,-86.86174971261873,-257.4280216245204
539,-88.57350554946375,-289.67050095281724
540,-89.61822104293341,-195.54524385950023
541,-92.42683496998481,-80.56773236066734
542,-2.2914827712866405e-07,3.322846120877067e-07
543,96.88927938984092,203.4250566302404
544,43.41129781635731,585.514159116053
545,37.505172529466606,1063.5964380155347
546,33.99455098008342,1212.3296997945467
547,31.323977807501063,796.3997555365129
548,26.65242792040799,249.62689780206705
549,25.555287687214886,206.50049277648884
550,25.059737333709258,190.7326120636569
551,24.676333101280868,167.01458613166722
552,24.781759981790927,154.67539255541416
553,25.310324188199623,148.30120099365683
554,26.388714704874655,138.02202250505383
555,26.738377924815136,105.10148164956901
556,-139.9999920947783,3.323807659923372e-07
557,-139.99999209388395,3.3253325928903246e-07
558,27.958568428499152,135.55365880370636
559,26.842206222829418,171.31955220522497
560,25.81368850773228,195.69409147516555
561,24.632779383450178,201.90326957060313
562,24.028612970311595,209.41435897832253
563,23.767003947208543,203.8862856859259
564,24.181864417696513,207.85267816681238
565,23.908808023360955,184.10570902800018
566,22.251663974489297,118.4447896664411
567,21.558279693824637,89.06550625853217
568,28.20297683134785,224.546357998366
569,33.20137844466564,311.2256107101142
570,79.58352217622077,359.1047294355616
571,45.781383344822935,342.68251977676414
572,-4.262033260764024e-06,1.2935799049805242e-06
573,5.327254002682126e-06,3.458987998625749e-06
574,1.96848365631177e-06,2.1992326459001544e-06
575,-58.72027051393635,-316.3648679342426
576,-45.213534065626284,-546.9398038583106
577,-38.862351394698756,-649.0504400681186
578,-35.29429799215285,-744.786056013007
579,-33.23363997013993,-792.0663197337084
580,-32.10985138155451,-798.4520408522894
581,-33.314349429135284,-907.155978323524
582,-34.446895156521876,-894.360789317648
583,-30.443561441867093,-363.9113072116072
584,-30.483692839224904,-265.6134043478196
585,-31.60529026174875,-313.71120663563954
586,-33.874324812726016,-471.46728543117047
587,-37.43114793656725,-627.7025832870219
588,-40.713530635436236,-467.909925693179
589,-51.858594855571944,-251.31692768205633
590,-32.394666437885455,-59.191062777028314
591,2.197501035918029e-06,3.090499548084809e-06
592,0.0001082113491881107,0.00010324346787289954
593,5.2270193187466986e-05,5.182600294787419e-05
594,3.823827881109954e-05,3.8713690530486206e-05
595,3.1256602764960246e-05,3.2127882134564355e-05
596,2.6884413607619856e-05,2.800891814768423e-05
597,2.3819836552143973e-05,2.5121636478984228e-05
598,2.1515600300993755e-05,2.2953713471714795e-05
599,1.9702712136637117e-05,2.1248841880526417e-05
600,1.8229267161674325e-05,1.9862922169029337e-05
601,1.700204994782475e-05,1.8708063581421037e-05
602,1.595693259142934e-05,1.7726111508862175e-05
603,1.5047716108827205e-05,1.687373193443118e-05
604,1.4254198807511147e-05,1.612892080559233e-05
605,1.3551888426434789e-05,1.5469906003874893e-05
606,1.29234572041101e-05,1.4881325796547735e-05
607,1.2355141014859267e-05,1.4351488797728163e-05
608,1.1837546226034891e-05,1.38711340458843e-05
609,1.1363367702607802e-05,1.3433016235108288e-05
610,1.0926632932189539e-05,1.3031226398163554e-05
611,1.0522712994405871e-05,1.2661015380039655e-05
612,1.0147630600765734e-05,1.2318447381549056e-05
613,9.798077873892925e-06,1.2000243042702575e-05
614,9.471027432746604e-06,1.1703604185873268e-05
615,9.16421765835676e-06,1.1426352167830903e-05
616,81.93757731060471,474.80479446854935
617,71.16309717556994,1221.1512416073695
618,54.57346789308946,816.2610863205778
619,46.271027416700065,535.5192282998967
620,23.625396929813434,42.803748287028824
621,8.872710180255307e-06,1.1165840074031381e-05
622,8.872565947620276e-06,1.1165672250805741e-05
623,8.872438542674606e-06,1.1165520774828255e-05
624,8.87238047257805e-06,1.1165439083807283e-05
625,8.871871300064816e-06,1.1164925596652577e-05
626,8.869880207870376e-06,1.1162997623057622e-05
627,8.87059591090313e-06,1.116368488762368e-05
628,8.870340751544346e-06,1.1163450085854832e-05
629,8.871229851978952e-06,1.1164326644648426e-05
630,8.872435024677975e-06,1.116551853102578e-05
631,8.872539731604237e-06,1.1165649283411425e-05
