hour,PL
2013-03-09 00:00:00,0.449
2013-03-09 01:00:00,0.428
2013-03-09 02:00:00,0.417
2013-03-09 03:00:00,0.411
2013-03-09 04:00:00,0.395
2013-03-09 05:00:00,0.385
2013-03-09 06:00:00,0.384
2013-03-09 07:00:00,0.391
2013-03-09 08:00:00,0.408
2013-03-09 09:00:00,0.416
2013-03-09 10:00:00,0.422
2013-03-09 11:00:00,0.427
2013-03-09 12:00:00,0.43
2013-03-09 13:00:00,0.435
2013-03-09 14:00:00,0.443
2013-03-09 15:00:00,0.452
2013-03-09 16:00:00,0.449
2013-03-09 17:00:00,0.476
2013-03-09 18:00:00,0.524
2013-03-09 19:00:00,0.546
2013-03-09 20:00:00,0.553
2013-03-09 21:00:00,0.549
2013-03-09 22:00:00,0.536
2013-03-09 23:00:00,0.522
2013-03-10 00:00:00,0.513
2013-03-10 01:00:00,0.517
2013-03-10 02:00:00,0.538
2013-03-10 03:00:00,0.567
2013-03-10 04:00:00,0.594
2013-03-10 05:00:00,0.621
2013-03-10 06:00:00,0.647
2013-03-10 07:00:00,0.664
2013-03-10 08:00:00,0.671
2013-03-10 09:00:00,0.67
2013-03-10 10:00:00,0.659
2013-03-10 11:00:00,0.644
2013-03-10 12:00:00,0.618
2013-03-10 13:00:00,0.588
2013-03-10 14:00:00,0.563
2013-03-10 15:00:00,0.554
2013-03-10 16:00:00,0.562
2013-03-10 17:00:00,0.593
2013-03-10 18:00:00,0.614
2013-03-10 19:00:00,0.612
2013-03-10 20:00:00,0.603
2013-03-10 21:00:00,0.592
2013-03-10 22:00:00,0.572
2013-03-10 23:00:00,0.555
2013-03-11 00:00:00,0.546
2013-03-11 01:00:00,0.548
2013-03-11 02:00:00,0.553
2013-03-11 03:00:00,0.554
2013-03-11 04:00:00,0.547
2013-03-11 05:00:00,0.536
2013-03-11 06:00:00,0.523
2013-03-11 07:00:00,0.502
2013-03-11 08:00:00,0.481
2013-03-11 09:00:00,0.457
2013-03-11 10:00:00,0.428
2013-03-11 11:00:00,0.4
2013-03-11 12:00:00,0.374
2013-03-11 13:00:00,0.358
2013-03-11 14:00:00,0.347
2013-03-11 15:00:00,0.338
2013-03-11 16:00:00,0.312
2013-03-11 17:00:00,0.292
2013-03-11 18:00:00,0.281
2013-03-11 19:00:00,0.257
2013-03-11 20:00:00,0.225
2013-03-11 21:00:00,0.19
2013-03-11 22:00:00,0.158
2013-03-11 23:00:00,0.121
2013-03-12 00:00:00,0.089
2013-03-12 01:00:00,0.07
2013-03-12 02:00:00,0.06
2013-03-12 03:00:00,0.058
2013-03-12 04:00:00,0.064
