hour,PL
2015-03-01 00:00:00,0.185
2015-03-01 01:00:00,0.21
2015-03-01 02:00:00,0.227
2015-03-01 03:00:00,0.252
2015-03-01 04:00:00,0.281
2015-03-01 05:00:00,0.317
2015-03-01 06:00:00,0.355
2015-03-01 07:00:00,0.379
2015-03-01 08:00:00,0.4
2015-03-01 09:00:00,0.461
2015-03-01 10:00:00,0.545
2015-03-01 11:00:00,0.611
2015-03-01 12:00:00,0.651
2015-03-01 13:00:00,0.666
2015-03-01 14:00:00,0.656
2015-03-01 15:00:00,0.623
2015-03-01 16:00:00,0.622
2015-03-01 17:00:00,0.628
2015-03-01 18:00:00,0.617
2015-03-01 19:00:00,0.582
2015-03-01 20:00:00,0.544
2015-03-01 21:00:00,0.505
2015-03-01 22:00:00,0.48
2015-03-01 23:00:00,0.452
2015-03-02 00:00:00,0.414
2015-03-02 01:00:00,0.376
2015-03-02 02:00:00,0.348
2015-03-02 03:00:00,0.325
2015-03-02 04:00:00,0.318
2015-03-02 05:00:00,0.311
2015-03-02 06:00:00,0.308
2015-03-02 07:00:00,0.289
2015-03-02 08:00:00,0.278
2015-03-02 09:00:00,0.29
2015-03-02 10:00:00,0.336
2015-03-02 11:00:00,0.427
2015-03-02 12:00:00,0.534
2015-03-02 13:00:00,0.647
2015-03-02 14:00:00,0.734
2015-03-02 15:00:00,0.776
2015-03-02 16:00:00,0.817
2015-03-02 17:00:00,0.83
2015-03-02 18:00:00,0.825
2015-03-02 19:00:00,0.813
2015-03-02 20:00:00,0.8
2015-03-02 21:00:00,0.783
2015-03-02 22:00:00,0.775
2015-03-02 23:00:00,0.777
2015-03-03 00:00:00,0.78
2015-03-03 01:00:00,0.785
2015-03-03 02:00:00,0.789
2015-03-03 03:00:00,0.793
2015-03-03 04:00:00,0.792
2015-03-03 05:00:00,0.789
2015-03-03 06:00:00,0.795
2015-03-03 07:00:00,0.794
2015-03-03 08:00:00,0.798
2015-03-03 09:00:00,0.834
2015-03-03 10:00:00,0.87
2015-03-03 11:00:00,0.882
2015-03-03 12:00:00,0.878
2015-03-03 13:00:00,0.848
2015-03-03 14:00:00,0.798
2015-03-03 15:00:00,0.731
2015-03-03 16:00:00,0.658
2015-03-03 17:00:00,0.608
2015-03-03 18:00:00,0.568
2015-03-03 19:00:00,0.538
2015-03-03 20:00:00,0.518
2015-03-03 21:00:00,0.507
2015-03-03 22:00:00,0.495
2015-03-03 23:00:00,0.471
2015-03-04 00:00:00,0.46
2015-03-04 01:00:00,0.463
2015-03-04 02:00:00,0.489
2015-03-04 03:00:00,0.526
2015-03-04 04:00:00,0.567
2015-03-04 05:00:00,0.593
2015-03-04 06:00:00,0.628
2015-03-04 07:00:00,0.647
2015-03-04 08:00:00,0.66
2015-03-04 09:00:00,0.673
2015-03-04 10:00:00,0.687
2015-03-04 11:00:00,0.69
2015-03-04 12:00:00,0.685
2015-03-04 13:00:00,0.658
2015-03-04 14:00:00,0.618
2015-03-04 15:00:00,0.553
2015-03-04 16:00:00,0.486
2015-03-04 17:00:00,0.458
2015-03-04 18:00:00,0.436
2015-03-04 19:00:00,0.417
2015-03-04 20:00:00,0.399
2015-03-04 21:00:00,0.377
2015-03-04 22:00:00,0.346
2015-03-04 23:00:00,0.311
2015-03-05 00:00:00,0.268
2015-03-05 01:00:00,0.223
2015-03-05 02:00:00,0.181
2015-03-05 03:00:00,0.148
2015-03-05 04:00:00,0.135
2015-03-05 05:00:00,0.139
2015-03-05 06:00:00,0.149
2015-03-05 07:00:00,0.144
2015-03-05 08:00:00,0.144
2015-03-05 09:00:00,0.178
2015-03-05 10:00:00,0.205
2015-03-05 11:00:00,0.229
2015-03-05 12:00:00,0.255
2015-03-05 13:00:00,0.265
2015-03-05 14:00:00,0.253
2015-03-05 15:00:00,0.204
2015-03-05 16:00:00,0.138
2015-03-05 17:00:00,0.112
2015-03-05 18:00:00,0.095
2015-03-05 19:00:00,0.084
2015-03-05 20:00:00,0.078
2015-03-05 21:00:00,0.076
2015-03-05 22:00:00,0.066
2015-03-05 23:00:00,0.047
2015-03-06 00:00:00,0.034
2015-03-06 01:00:00,0.028
2015-03-06 02:00:00,0.033
2015-03-06 03:00:00,0.044
2015-03-06 04:00:00,0.06
2015-03-06 05:00:00,0.079
2015-03-06 06:00:00,0.099
2015-03-06 07:00:00,0.118
2015-03-06 08:00:00,0.148
2015-03-06 09:00:00,0.184
2015-03-06 10:00:00,0.216
2015-03-06 11:00:00,0.246
