hour,PL
2013-03-09 00:00:00,0.819
2013-03-09 01:00:00,0.8
2013-03-09 02:00:00,0.816
2013-03-09 03:00:00,0.835
2013-03-09 04:00:00,0.857
2013-03-09 05:00:00,0.883
2013-03-09 06:00:00,0.902
2013-03-09 07:00:00,0.918
2013-03-09 08:00:00,0.93
2013-03-09 09:00:00,0.938
2013-03-09 10:00:00,0.942
2013-03-09 11:00:00,0.933
2013-03-09 12:00:00,0.932
2013-03-09 13:00:00,0.931
2013-03-09 14:00:00,0.939
2013-03-09 15:00:00,0.946
2013-03-09 16:00:00,0.949
2013-03-09 17:00:00,0.95
2013-03-09 18:00:00,0.95
2013-03-09 19:00:00,0.95
2013-03-09 20:00:00,0.95
2013-03-09 21:00:00,0.95
2013-03-09 22:00:00,0.95
2013-03-09 23:00:00,0.949
2013-03-10 00:00:00,0.949
2013-03-10 01:00:00,0.949
2013-03-10 02:00:00,0.949
2013-03-10 03:00:00,0.95
2013-03-10 04:00:00,0.95
2013-03-10 05:00:00,0.95
2013-03-10 06:00:00,0.95
2013-03-10 07:00:00,0.95
2013-03-10 08:00:00,0.95
2013-03-10 09:00:00,0.95
2013-03-10 10:00:00,0.95
2013-03-10 11:00:00,0.95
2013-03-10 12:00:00,0.95
2013-03-10 13:00:00,0.95
2013-03-10 14:00:00,0.95
2013-03-10 15:00:00,0.95
2013-03-10 16:00:00,0.95
2013-03-10 17:00:00,0.95
2013-03-10 18:00:00,0.95
2013-03-10 19:00:00,0.95
2013-03-10 20:00:00,0.95
2013-03-10 21:00:00,0.95
2013-03-10 22:00:00,0.948
2013-03-10 23:00:00,0.945
2013-03-11 00:00:00,0.94
2013-03-11 01:00:00,0.94
2013-03-11 02:00:00,0.937
2013-03-11 03:00:00,0.932
2013-03-11 04:00:00,0.932
2013-03-11 05:00:00,0.931
2013-03-11 06:00:00,0.93
2013-03-11 07:00:00,0.929
2013-03-11 08:00:00,0.931
2013-03-11 09:00:00,0.924
2013-03-11 10:00:00,0.898
2013-03-11 11:00:00,0.908
2013-03-11 12:00:00,0.848
2013-03-11 13:00:00,0.78
2013-03-11 14:00:00,0.754
2013-03-11 15:00:00,0.73
2013-03-11 16:00:00,0.715
2013-03-11 17:00:00,0.706
2013-03-11 18:00:00,0.678
2013-03-11 19:00:00,0.619
2013-03-11 20:00:00,0.523
2013-03-11 21:00:00,0.433
2013-03-11 22:00:00,0.344
2013-03-11 23:00:00,0.299
2013-03-12 00:00:00,0.268
2013-03-12 01:00:00,0.247
2013-03-12 02:00:00,0.211
2013-03-12 03:00:00,0.182
2013-03-12 04:00:00,0.145
2013-03-12 05:00:00,0.124
2013-03-12 06:00:00,0.1
2013-03-12 07:00:00,0.073
2013-03-12 08:00:00,0.053
2013-03-12 09:00:00,0.04
2013-03-12 10:00:00,0.034
2013-03-12 11:00:00,0.022
2013-03-12 12:00:00,0.013
2013-03-12 13:00:00,0.004
2013-03-12 14:00:00,0.0
2013-03-12 15:00:00,0.0
2013-03-12 16:00:00,0.0
2013-03-12 17:00:00,0.0
2013-03-12 18:00:00,0.0
2013-03-12 19:00:00,0.0
2013-03-12 20:00:00,0.0
2013-03-12 21:00:00,0.0
2013-03-12 22:00:00,0.0
2013-03-12 23:00:00,0.0
2013-03-13 00:00:00,0.0
2013-03-13 01:00:00,0.0
2013-03-13 02:00:00,0.0
2013-03-13 03:00:00,0.0
2013-03-13 04:00:00,0.0
2013-03-13 05:00:00,0.0
2013-03-13 06:00:00,0.0
2013-03-13 07:00:00,0.0
2013-03-13 08:00:00,0.0
2013-03-13 09:00:00,0.0
2013-03-13 10:00:00,0.001
2013-03-13 11:00:00,0.002
2013-03-13 12:00:00,0.003
2013-03-13 13:00:00,0.002
2013-03-13 14:00:00,0.001
2013-03-13 15:00:00,0.002
2013-03-13 16:00:00,0.005
2013-03-13 17:00:00,0.005
2013-03-13 18:00:00,0.004
2013-03-13 19:00:00,0.002
2013-03-13 20:00:00,0.001
2013-03-13 21:00:00,0.0
2013-03-13 22:00:00,0.0
2013-03-13 23:00:00,0.015
2013-03-14 00:00:00,0.034
2013-03-14 01:00:00,0.056
2013-03-14 02:00:00,0.076
2013-03-14 03:00:00,0.092
2013-03-14 04:00:00,0.094
2013-03-14 05:00:00,0.075
2013-03-14 06:00:00,0.059
2013-03-14 07:00:00,0.039
2013-03-14 08:00:00,0.022
2013-03-14 09:00:00,0.012
2013-03-14 10:00:00,0.011
2013-03-14 11:00:00,0.002
2013-03-14 12:00:00,0.003
2013-03-14 13:00:00,0.01
2013-03-14 14:00:00,0.02
2013-03-14 15:00:00,0.024
2013-03-14 16:00:00,0.015
2013-03-14 17:00:00,0.016
2013-03-14 18:00:00,0.03
2013-03-14 19:00:00,0.062
2013-03-14 20:00:00,0.106
2013-03-14 21:00:00,0.16
2013-03-14 22:00:00,0.217
2013-03-14 23:00:00,0.269
2013-03-15 00:00:00,0.338
2013-03-15 01:00:00,0.364
2013-03-15 02:00:00,0.34
2013-03-15 03:00:00,0.311
2013-03-15 04:00:00,0.29
2013-03-15 05:00:00,0.271
2013-03-15 06:00:00,0.224
2013-03-15 07:00:00,0.193
2013-03-15 08:00:00,0.179
2013-03-15 09:00:00,0.164
2013-03-15 10:00:00,0.139
2013-03-15 11:00:00,0.1
2013-03-15 12:00:00,0.102
2013-03-15 13:00:00,0.129
2013-03-15 14:00:00,0.2
2013-03-15 15:00:00,0.304
2013-03-15 16:00:00,0.389
2013-03-15 17:00:00,0.42
2013-03-15 18:00:00,0.448
2013-03-15 19:00:00,0.455
2013-03-15 20:00:00,0.422
2013-03-15 21:00:00,0.353
